graphFileName,y_train,y_train_pred
Mo2C_100_3_Zn_2_O_0_4_6834.graphml,-3.071,-3.1671221
Mo2C_100_0_V_0_O_0_4_10033.graphml,-3.793,-3.7627459
Mo2C_110_4_Re_1_O_0_2_18148.graphml,-2.0909999999999997,-1.9962455
Mo2C_010_3_Pt_0_O_0_5_25760.graphml,-4.553,-4.2869782
Mo2C_111_7_Ni_0_O_0_5_15948.graphml,-4.928,-4.8442326
Mo2C_101_4_Ti_1_O_0_0_21404.graphml,-5.087,-5.1489096
Mo2C_001_5_Ir_1_O_0_1_10151.graphml,-2.142,-2.0602384
Mo2C_100_3_Re_2_O_0_4_1712.graphml,-3.141,-3.0144546
Mo2C_100_3_Cr_1_O_0_18_19019.graphml,-3.1210000000000004,-3.2573252
Mo2C_101_4_Fe_0_O_0_1_7607.graphml,-3.4939999999999998,-3.5370672
Mo2C_011_8_Ru_0_O_0_0_15126.graphml,-2.705,-2.6593907
Mo2C_110_1_Pt_1_O_0_5_14895.graphml,-3.895,-3.8804433
Mo2C_110_5_Os_0_O_0_11_21282.graphml,-2.8139999999999996,-2.6860795
Mo2C_001_1_Cd_0_O_0_7_18721.graphml,-2.477,-2.4819515
Mo2C_100_2_Ti_0_O_0_18_24746.graphml,-4.149,-4.457076
Mo2C_100_5_Cr_1_O_0_5_4838.graphml,-4.553999999999999,-4.662658
Mo2C_011_9_Mn_0_O_0_2_23631.graphml,-2.679,-2.404134
Mo2C_101_4_V_1_O_0_8_15125.graphml,-3.4930000000000003,-3.4554265
Mo2C_010_1_Zn_1_O_0_4_13267.graphml,-2.88,-2.9007647
Mo2C_100_3_Pd_0_O_0_7_26021.graphml,-2.0140000000000002,-1.985343
Mo2C_100_0_Fe_0_O_0_12_17001.graphml,-3.752,-3.9205968
Mo2C_110_2_Nb_0_O_0_10_14784.graphml,-3.878,-3.837068
Mo2C_011_4_V_0_O_0_0_24368.graphml,-5.016,-5.2073903
Mo2C_001_5_Tc_0_O_0_4_16956.graphml,-4.236000000000001,-4.311507
Mo2C_010_1_Ni_0_O_0_1_5332.graphml,-3.943,-3.8008869
Mo2C_101_2_Fe_0_O_0_4_10447.graphml,-3.3089999999999997,-3.190958
Mo2C_101_5_Co_1_O_0_11_23715.graphml,-2.0980000000000003,-1.9210984
Mo2C_001_1_O_0_19_81.graphml,-2.5140000000000002,-2.5177298
Mo2C_100_5_Zn_2_O_0_22_7640.graphml,-5.027,-4.8323483
Mo2C_001_5_Cu_1_O_0_6_17830.graphml,-3.845,-3.8160882
Mo2C_100_3_Mn_3_O_0_10_5298.graphml,-2.958,-2.854323
Mo2C_100_2_Os_2_O_0_8_19900.graphml,-4.4830000000000005,-4.8384056
Mo2C_111_9_O_0_17_129.graphml,-4.15,-4.262189
Mo2C_101_4_Ag_0_O_0_4_14935.graphml,-3.557,-3.957071
Mo2C_011_1_Os_0_O_0_0_3247.graphml,-3.695,-3.697921
Mo2C_011_8_O_0_20_1003.graphml,-3.38,-3.36121
Mo2C_110_4_Zn_0_O_0_2_18371.graphml,-2.483,-2.4760222
Mo2C_101_5_Rh_0_O_0_10_2203.graphml,-2.278,-2.1694705
Mo2C_101_9_Ru_1_O_0_6_3950.graphml,-4.007,-3.6526697
Mo2C_111_8_Ag_0_O_0_0_5583.graphml,-3.623,-3.1950037
Mo2C_110_5_O_0_19_1756.graphml,-4.604,-4.5087066
Mo2C_111_1_Fe_0_O_0_5_24525.graphml,-5.041,-5.017729
Mo2C_010_3_Au_1_O_0_4_26165.graphml,-4.599,-4.5184946
Mo2C_110_5_Cr_1_O_0_2_5966.graphml,-2.452,-2.335217
Mo2C_001_4_Cr_1_O_0_10_20121.graphml,-2.628,-2.4205651
Mo2C_111_0_Ti_0_O_0_4_4688.graphml,-4.343999999999999,-4.4954624
Mo2C_111_7_O_0_49_1342.graphml,-4.148,-4.2395577
Mo2C_101_7_Ti_0_O_0_10_10180.graphml,-3.178,-3.157175
Mo2C_101_5_Ni_1_O_0_3_25767.graphml,-3.483,-3.5050316
Mo2C_100_2_Ir_1_O_0_15_1158.graphml,-4.141,-3.936889
Mo2C_110_0_Cu_0_O_0_7_6110.graphml,-3.531,-3.4135602
Mo2C_010_0_Rh_0_O_0_3_22676.graphml,-3.8360000000000003,-3.8832495
Mo2C_100_2_Ru_1_O_0_1_7176.graphml,-4.2589999999999995,-3.9345539
Mo2C_101_0_W_1_O_0_0_4670.graphml,-4.9910000000000005,-4.896754
Mo2C_101_9_Os_1_O_0_3_11192.graphml,-2.0580000000000003,-1.9547012
Mo2C_001_2_Ru_0_O_0_0_20255.graphml,-2.667,-2.6918213
Mo2C_101_4_Re_0_O_0_8_13255.graphml,-3.467,-3.5603247
Mo2C_101_9_Cu_1_O_0_0_5822.graphml,-3.721,-3.7422163
Mo2C_110_2_O_0_18_7.graphml,-2.8489999999999998,-3.095692
Mo2C_011_0_Tc_0_O_0_2_15614.graphml,-3.667,-3.675844
Mo2C_101_0_Mn_1_O_0_3_25804.graphml,-2.313,-2.2152743
Mo2C_010_3_Ag_1_O_0_3_19737.graphml,-0.705,-0.6775666
Mo2C_100_0_Co_0_O_0_3_5142.graphml,-3.556,-3.6290152
Mo2C_100_5_Ir_2_O_0_20_8300.graphml,-3.3930000000000002,-3.32837
Mo2C_101_7_Tc_1_O_0_10_3681.graphml,-3.158,-3.1199949
Mo2C_110_5_Re_1_O_0_2_21250.graphml,-2.75,-2.2132123
Mo2C_100_5_Rh_3_O_0_15_10763.graphml,-5.188,-4.761697
Mo2C_100_0_Cr_3_O_0_15_12066.graphml,-3.304,-3.2676723
Mo2C_100_1_W_0_O_0_5_23887.graphml,-2.862,-2.861379
Mo2C_101_4_Ag_0_O_0_9_22525.graphml,-3.556,-3.7877219
Mo2C_100_5_O_0_6_1029.graphml,-5.029,-5.0334673
Mo2C_110_4_Tc_1_O_0_6_3216.graphml,-1.91,-1.7586803
Mo2C_010_2_Pd_1_O_0_4_5952.graphml,-3.9010000000000002,-3.9891238
Mo2C_110_4_O_0_3_1897.graphml,-3.242,-3.1809168
Mo2C_110_5_Mn_0_O_0_7_17477.graphml,-4.445,-4.747134
Mo2C_100_2_Ta_3_O_0_20_25243.graphml,-5.271,-5.0353246
Mo2C_101_4_Mn_1_O_0_6_60.graphml,-3.6630000000000003,-4.1310143
Mo2C_110_3_Tc_0_O_0_8_12808.graphml,-2.085,-2.2192204
Mo2C_101_9_Ru_1_O_0_3_20584.graphml,-2.0869999999999997,-2.0593488
Mo2C_100_5_Rh_1_O_0_21_6184.graphml,-4.599,-4.3325825
Mo2C_010_2_Ir_1_O_0_1_17516.graphml,-3.7239999999999998,-3.7529101
Mo2C_101_9_W_1_O_0_5_21078.graphml,-3.3960000000000004,-3.4961143
Mo2C_100_0_Os_2_O_0_19_13602.graphml,-2.7319999999999998,-2.755759
Mo2C_100_0_Os_2_O_0_2_23484.graphml,-2.944,-2.8945103
Mo2C_101_1_O_0_46_1509.graphml,-3.883,-4.26018
Mo2C_100_1_O_0_13_1546.graphml,-2.778,-2.7369955
Mo2C_100_3_W_0_O_0_10_3955.graphml,-3.568,-3.6486292
Mo2C_101_0_Ti_1_O_0_4_15370.graphml,-1.306,-0.89784586
Mo2C_101_2_Os_0_O_0_11_2270.graphml,-3.452,-3.2784786
Mo2C_100_1_O_0_19_1624.graphml,-5.034,-4.7511187
Mo2C_101_7_Cr_0_O_0_9_18008.graphml,-3.5269999999999997,-3.288533
Mo2C_100_2_Re_2_O_0_20_17269.graphml,-5.077,-4.7170963
Mo2C_011_8_Ir_0_O_0_3_10107.graphml,-3.091,-3.0976133
Mo2C_111_2_Ir_0_O_0_2_20555.graphml,-2.9019999999999997,-2.9216595
Mo2C_010_2_Re_0_O_0_8_9147.graphml,-1.9369999999999998,-2.2327933
Mo2C_010_0_Cd_0_O_0_1_19245.graphml,-3.9819999999999998,-3.9698522
Mo2C_100_0_Os_3_O_0_15_16393.graphml,-2.73,-2.6252077
Mo2C_001_4_Zn_0_O_0_6_1384.graphml,-1.889,-1.7204684
Mo2C_010_2_Pt_0_O_0_2_17805.graphml,-3.79,-3.6280885
Mo2C_100_0_Fe_3_O_0_2_21694.graphml,-3.117,-3.0702422
Mo2C_100_1_Ag_1_O_0_5_8966.graphml,-3.194,-3.1512
Mo2C_100_3_Ni_3_O_0_15_24532.graphml,-2.593,-1.9141685
Mo2C_011_10_Re_0_O_0_2_21885.graphml,-4.103,-4.1701636
Mo2C_100_0_Au_2_O_0_12_6371.graphml,-2.7769999999999997,-2.863229
Mo2C_100_3_Zn_2_O_0_8_24578.graphml,-3.013,-2.7384028
Mo2C_100_2_Re_3_O_0_23_4756.graphml,-4.216,-4.0456514
Mo2C_010_0_Ti_1_O_0_9_3725.graphml,-2.6830000000000003,-2.6670601
Mo2C_100_2_Mn_2_O_0_11_21647.graphml,-4.437,-4.7396755
Mo2C_101_7_Ta_0_O_0_1_16129.graphml,-5.415,-5.1519322
Mo2C_010_0_Pd_1_O_0_2_7891.graphml,-2.323,-2.4491975
Mo2C_111_5_O_0_24_1899.graphml,-2.736,-2.3856368
Mo2C_100_5_Cu_1_O_0_23_25505.graphml,-4.643,-4.7697444
Mo2C_101_2_Cu_1_O_0_10_363.graphml,-3.7569999999999997,-3.9006255
Mo2C_001_4_Tc_1_O_0_10_12528.graphml,-1.4340000000000002,-1.2695446
Mo2C_011_8_O_0_10_1289.graphml,-4.938,-4.7251134
Mo2C_100_0_Pd_3_O_0_16_1176.graphml,-3.5810000000000004,-3.5932415
Mo2C_010_0_W_0_O_0_2_17160.graphml,-3.614,-4.7943172
Mo2C_111_7_Tc_0_O_0_4_67.graphml,-3.8930000000000002,-3.9386473
Mo2C_111_2_O_0_17_1664.graphml,-3.264,-3.1859372
Mo2C_011_6_V_0_O_0_0_16861.graphml,-4.783,-4.7991314
Mo2C_100_2_Ni_2_O_0_8_3096.graphml,-4.8469999999999995,-4.7934985
Mo2C_100_3_Au_3_O_0_8_24518.graphml,-2.7769999999999997,-2.8632293
Mo2C_100_2_Ir_3_O_0_19_23872.graphml,-3.609,-3.32837
Mo2C_101_7_Ru_0_O_0_10_13737.graphml,-3.217,-3.130915
Mo2C_101_0_Ti_0_O_0_5_12775.graphml,-4.822,-4.5406475
Mo2C_101_2_Ir_0_O_0_0_12032.graphml,-3.553,-3.047015
Mo2C_001_1_Ta_1_O_0_2_5907.graphml,-5.1979999999999995,-5.1505213
Mo2C_111_7_Cr_0_O_0_3_10621.graphml,-4.439,-4.473395
Mo2C_011_6_Ru_0_O_0_2_12819.graphml,-3.22,-3.018654
Mo2C_100_0_V_3_O_0_5_25621.graphml,-3.7430000000000003,-3.811958
Mo2C_101_5_Re_0_O_0_8_19874.graphml,-1.3730000000000002,-1.4206696
Mo2C_111_6_O_0_5_1197.graphml,-4.029,-4.2017508
Mo2C_100_3_W_1_O_0_23_18215.graphml,-3.4960000000000004,-3.4589279
Mo2C_100_0_Au_0_O_0_8_11582.graphml,-1.275,-1.4459866
Mo2C_101_5_Zn_1_O_0_0_195.graphml,-4.235,-4.366701
Mo2C_111_2_O_0_59_620.graphml,-2.331,-2.6244137
Mo2C_001_5_Fe_0_O_0_2_18026.graphml,-4.17,-4.218768
Mo2C_001_3_Ru_0_O_0_0_3441.graphml,-3.32,-3.066216
Mo2C_111_3_Cr_0_O_0_2_12112.graphml,-3.154,-2.9353502
Mo2C_110_5_W_0_O_0_0_8606.graphml,-4.486000000000001,-4.5663037
Mo2C_010_2_O_0_12_570.graphml,-3.127,-3.1742046
Mo2C_100_5_Zn_3_O_0_15_6111.graphml,-5.027,-4.2493477
Mo2C_100_5_Cr_3_O_0_0_24086.graphml,-3.478,-3.4805226
Mo2C_101_4_Os_0_O_0_11_23349.graphml,-3.5210000000000004,-3.3336074
Mo2C_100_5_Co_1_O_0_17_3750.graphml,-4.4030000000000005,-4.4689302
Mo2C_100_3_Cr_3_O_0_21_17465.graphml,-3.304,-3.5236394
Mo2C_111_6_O_0_10_1661.graphml,-4.288,-4.251957
Mo2C_100_2_Fe_1_O_0_1_2854.graphml,-4.526,-4.369442
Mo2C_101_0_Ti_0_O_0_3_26604.graphml,-2.427,-1.8895174
Mo2C_110_2_Fe_1_O_0_1_10861.graphml,-3.815,-3.6632705
Mo2C_101_2_Rh_0_O_0_4_23559.graphml,-3.2110000000000003,-3.1844764
Mo2C_100_2_V_2_O_0_0_9356.graphml,-3.4419999999999997,-3.5038025
Mo2C_101_4_Re_1_O_0_5_24053.graphml,-3.467,-3.5366766
Mo2C_100_0_Fe_2_O_0_15_13193.graphml,-2.847,-2.988189
Mo2C_101_9_Ni_0_O_0_8_22939.graphml,-3.611,-3.5127475
Mo2C_011_7_Cr_0_O_0_2_14776.graphml,-4.855,-4.7809258
Mo2C_100_0_Ti_2_O_0_23_15276.graphml,-3.556,-3.4115818
Mo2C_111_2_Ir_0_O_0_0_6727.graphml,-0.371,-0.17890808
Mo2C_011_0_O_0_19_1577.graphml,-3.1889999999999996,-3.1732914
Mo2C_101_9_Ru_1_O_0_11_16014.graphml,-3.7710000000000004,-3.9949002
Mo2C_101_0_Mn_1_O_0_7_9576.graphml,-3.38,-3.2444022
Mo2C_001_1_W_1_O_0_3_11869.graphml,-5.011,-5.0907536
Mo2C_001_3_Re_1_O_0_1_25661.graphml,-2.52,-2.650386
Mo2C_010_3_Fe_1_O_0_1_5394.graphml,-3.4589999999999996,-3.456033
Mo2C_010_2_Pt_0_O_0_9_12187.graphml,-3.431,-3.395138
Mo2C_100_3_Pd_3_O_0_20_18250.graphml,-3.221,-3.2470992
Mo2C_010_1_Co_1_O_0_7_24103.graphml,-3.9419999999999997,-3.624481
Mo2C_111_6_Ti_0_O_0_3_20928.graphml,-4.245,-4.160419
Mo2C_111_7_Cd_0_O_0_4_8222.graphml,-3.9939999999999998,-3.934191
Mo2C_100_1_Co_1_O_0_1_12314.graphml,-4.249,-4.2782726
Mo2C_100_2_Ta_1_O_0_1_20478.graphml,-5.016,-5.0586853
Mo2C_111_7_Rh_0_O_0_4_23434.graphml,-3.9610000000000003,-3.900367
Mo2C_100_2_Pt_0_O_0_19_8217.graphml,-3.782,-3.8523417
Mo2C_100_3_Os_3_O_0_19_18085.graphml,-2.615,-2.5893834
Mo2C_100_5_Pd_1_O_0_9_21546.graphml,-4.558,-4.7177253
Mo2C_100_1_Fe_0_O_0_0_5212.graphml,-4.521,-4.36453
Mo2C_100_3_Co_2_O_0_16_26462.graphml,-2.892,-3.004641
Mo2C_101_4_Os_0_O_0_9_7044.graphml,-3.508,-3.3564832
Mo2C_001_2_O_0_11_641.graphml,-4.292,-4.4819307
Mo2C_100_5_Co_0_O_0_22_21407.graphml,-4.783,-4.7872906
Mo2C_100_0_Cu_3_O_0_23_11221.graphml,-3.182,-3.358486
Mo2C_011_11_Ag_0_O_0_1_21287.graphml,-3.0069999999999997,-2.9736373
Mo2C_001_0_Ti_0_O_0_0_2310.graphml,-1.4680000000000002,-1.1405581
Mo2C_110_3_Re_0_O_0_2_15969.graphml,-2.588,-2.4762285
Mo2C_110_3_Fe_0_O_0_7_16941.graphml,-2.525,-2.597996
Mo2C_101_4_Pt_1_O_0_1_16949.graphml,-3.4560000000000004,-3.3766143
Mo2C_100_2_Ni_1_O_0_16_24479.graphml,-3.9789999999999996,-4.0907054
Mo2C_110_2_Os_1_O_0_10_22730.graphml,-3.609,-3.5129719
Mo2C_010_1_Zn_0_O_0_5_24115.graphml,-1.943,-1.5559081
Mo2C_100_3_V_3_O_0_19_22631.graphml,-3.827,-3.7627614
Mo2C_110_5_Ti_1_O_0_8_2464.graphml,-2.4459999999999997,-2.120637
Mo2C_100_2_Ta_2_O_0_0_16689.graphml,-3.3,-3.293082
Mo2C_101_7_Fe_1_O_0_10_16836.graphml,-3.147,-3.104883
Mo2C_100_5_V_3_O_0_3_15539.graphml,-4.928999999999999,-4.794417
Mo2C_110_0_Ti_0_O_0_2_13835.graphml,-4.996,-5.1391125
Mo2C_100_5_Ti_2_O_0_17_2621.graphml,-4.762,-4.807173
Mo2C_010_2_Cu_0_O_0_0_11826.graphml,-3.8289999999999997,-3.8967922
Mo2C_110_3_Ag_0_O_0_2_10593.graphml,-2.7430000000000003,-2.5554485
Mo2C_010_0_W_0_O_0_6_3395.graphml,-4.762,-4.954126
Mo2C_100_5_Ni_1_O_0_8_14165.graphml,-4.504,-4.3546095
Mo2C_100_1_Co_1_O_0_9_1053.graphml,-2.728,-2.7344863
Mo2C_001_1_Pt_0_O_0_10_17860.graphml,-3.003,-2.990808
Mo2C_100_0_Pd_1_O_0_15_12123.graphml,-1.9469999999999998,-1.9004952
Mo2C_100_2_Cd_2_O_0_19_18318.graphml,-3.997,-3.7858312
Mo2C_100_2_Ti_2_O_0_10_22231.graphml,-5.132000000000001,-5.099924
Mo2C_010_0_W_1_O_0_7_4685.graphml,-4.761,-4.7943172
Mo2C_110_0_Mn_1_O_0_6_17161.graphml,-4.68,-4.794867
Mo2C_100_2_Ni_0_O_0_3_20935.graphml,-4.681,-4.0346727
Mo2C_101_4_Au_1_O_0_6_3089.graphml,-3.656,-3.3706307
Mo2C_001_4_Fe_1_O_0_0_20932.graphml,-3.715,-3.7409532
Mo2C_111_7_O_0_13_1871.graphml,-5.059,-4.527354
Mo2C_101_0_Pd_0_O_0_4_18775.graphml,-3.995,-3.8993511
Mo2C_101_4_Tc_0_O_0_8_11247.graphml,-4.185,-4.0452724
Mo2C_001_1_Mn_0_O_0_0_26398.graphml,-3.261,-3.356778
Mo2C_100_0_Cu_0_O_0_11_3192.graphml,-3.272,-3.1368172
Mo2C_011_0_Ir_0_O_0_2_8013.graphml,-2.7310000000000003,-2.654468
Mo2C_110_4_Tc_0_O_0_6_1870.graphml,-1.74,-1.5655233
Mo2C_110_5_Pd_1_O_0_5_1149.graphml,-2.602,-2.7596571
Mo2C_011_0_O_0_22_730.graphml,-3.175,-3.1448278
Mo2C_100_0_Pt_3_O_0_15_20603.graphml,-2.659,-2.7902677
Mo2C_011_10_Pd_0_O_0_2_2087.graphml,-3.714,-3.6881006
Mo2C_110_3_Pt_0_O_0_11_11424.graphml,-2.7880000000000003,-2.7951837
Mo2C_101_8_Nb_0_O_0_1_17309.graphml,-2.524,-2.4834106
Mo2C_100_2_Rh_3_O_0_11_2202.graphml,-5.185,-4.6824756
Mo2C_010_1_Cu_0_O_0_0_15191.graphml,-4.583,-4.927002
Mo2C_110_4_Mn_0_O_0_5_14806.graphml,-2.085,-2.068676
Mo2C_110_5_Tc_1_O_0_7_17920.graphml,-4.22,-4.130458
Mo2C_100_5_Rh_1_O_0_5_10843.graphml,-3.8369999999999997,-3.9796107
Mo2C_101_9_O_0_30_1325.graphml,-4.739,-4.478693
Mo2C_100_2_Au_1_O_0_20_11458.graphml,-4.526,-4.1091223
Mo2C_100_5_Ag_0_O_0_7_177.graphml,-4.211,-4.507808
Mo2C_001_1_W_0_O_0_9_2030.graphml,-3.0,-3.0906992
Mo2C_100_5_Co_2_O_0_5_7598.graphml,-4.056,-4.3344517
Mo2C_101_1_O_0_52_1962.graphml,-1.7369999999999999,-1.7763244
Mo2C_100_5_Zn_2_O_0_7_16225.graphml,-4.758,-4.8102837
Mo2C_100_2_Rh_2_O_0_9_4868.graphml,-5.188,-4.761697
Mo2C_001_0_Cr_1_O_0_0_3871.graphml,-3.5,-3.2277799
Mo2C_110_4_Cu_0_O_0_5_21369.graphml,-2.165,-2.2462165
Mo2C_101_0_Ir_1_O_0_1_14788.graphml,-3.0860000000000003,-3.025018
Mo2C_100_2_Tc_2_O_0_10_3800.graphml,-4.427,-4.413507
Mo2C_001_5_Tc_0_O_0_6_13418.graphml,-4.303,-4.252241
Mo2C_111_2_O_0_32_1202.graphml,-2.697,-2.9749477
Mo2C_110_2_V_1_O_0_3_24289.graphml,-4.532,-4.6395545
Mo2C_100_0_Cd_1_O_0_2_1668.graphml,-3.5380000000000003,-3.4259813
Mo2C_001_3_Cd_0_O_0_3_17426.graphml,-5.38,-5.3248243
Mo2C_111_8_O_0_2_966.graphml,-4.071000000000001,-4.140348
Mo2C_100_2_Os_1_O_0_17_22488.graphml,-4.121,-4.3393955
Mo2C_100_2_Ir_1_O_0_12_20176.graphml,-4.531000000000001,-4.3520794
Mo2C_100_5_Cr_1_O_0_18_17569.graphml,-5.228,-5.0150156
Mo2C_111_4_O_0_25_583.graphml,-2.4130000000000003,-2.230283
Mo2C_001_5_Fe_1_O_0_1_1148.graphml,-4.204,-3.5417635
Mo2C_100_5_Ir_1_O_0_13_1666.graphml,-4.531000000000001,-4.35208
Mo2C_110_0_Pt_0_O_0_0_2810.graphml,-1.4509999999999998,-1.2284929
Mo2C_110_5_Nb_0_O_0_6_9036.graphml,-4.861000000000001,-4.889225
Mo2C_001_2_Au_0_O_0_0_17044.graphml,-3.79,-3.7777872
Mo2C_100_5_Cr_0_O_0_2_2522.graphml,-3.45,-3.482035
Mo2C_101_5_Fe_1_O_0_6_11782.graphml,-1.8130000000000002,-1.9286505
Mo2C_101_9_Os_0_O_0_5_51.graphml,-3.508,-3.3504376
Mo2C_100_0_Au_1_O_0_5_3511.graphml,-1.276,-1.8702961
Mo2C_100_2_Ta_0_O_0_16_17030.graphml,-4.414,-4.883938
Mo2C_100_2_Ta_0_O_0_5_21763.graphml,-4.505,-4.764013
Mo2C_100_5_Cd_1_O_0_21_3254.graphml,-4.422,-4.136821
Mo2C_101_1_O_0_25_1788.graphml,-1.735,-1.4891766
Mo2C_100_0_Co_1_O_0_1_26458.graphml,-1.7469999999999999,-1.5281348
Mo2C_100_2_Ir_3_O_0_21_8694.graphml,-4.556,-4.8165703
Mo2C_010_2_Au_0_O_0_3_26370.graphml,-3.8310000000000004,-3.7937577
Mo2C_110_2_O_0_16_1586.graphml,-3.1439999999999997,-2.9571826
Mo2C_100_2_Zn_1_O_0_15_18424.graphml,-4.369,-4.4667287
Mo2C_111_0_O_0_36_363.graphml,-3.034,-2.9751623
Mo2C_001_4_Cd_0_O_0_10_15943.graphml,-1.9469999999999998,-1.871529
Mo2C_001_5_W_0_O_0_3_16549.graphml,-5.091,-5.1177883
Mo2C_101_9_Ir_0_O_0_5_22053.graphml,-3.549,-3.5863214
Mo2C_100_0_Ru_1_O_0_8_26626.graphml,-3.446,-3.4870403
Mo2C_100_3_Pt_0_O_0_2_18233.graphml,-4.163,-3.9767973
Mo2C_011_0_O_0_17_1820.graphml,-4.611000000000001,-4.463622
Mo2C_100_5_Zn_1_O_0_22_24071.graphml,-4.21,-3.8602116
Mo2C_110_5_Ag_0_O_0_11_11832.graphml,-2.58,-2.658539
Mo2C_100_2_Fe_2_O_0_10_16010.graphml,-4.452,-4.7079544
Mo2C_100_3_Cd_1_O_0_12_8800.graphml,-2.18,-2.1029494
Mo2C_001_4_Re_0_O_0_4_14457.graphml,-4.376,-4.534825
Mo2C_111_8_O_0_3_1482.graphml,-4.787,-4.435423
Mo2C_010_0_Ti_1_O_0_6_20313.graphml,-5.086,-4.969835
Mo2C_101_5_Co_1_O_0_4_25115.graphml,-3.608,-3.4965231
Mo2C_101_4_Ag_1_O_0_9_26432.graphml,-3.6689999999999996,-3.9267542
Mo2C_101_2_Ni_0_O_0_9_21132.graphml,-3.2960000000000003,-3.4426825
Mo2C_100_2_Co_2_O_0_7_6074.graphml,-5.269,-4.334451
Mo2C_101_2_W_1_O_0_6_15005.graphml,-4.999,-5.0076685
Mo2C_110_2_Fe_1_O_0_7_6776.graphml,-4.152,-4.2434635
Mo2C_100_0_Pd_3_O_0_0_7229.graphml,-3.582,-3.4114492
Mo2C_101_2_Cr_0_O_0_9_13368.graphml,-3.2910000000000004,-2.9806004
Mo2C_100_5_Pt_0_O_0_3_22190.graphml,-3.5210000000000004,-3.432956
Mo2C_001_3_Ir_1_O_0_1_9168.graphml,-3.1460000000000004,-2.926278
Mo2C_110_1_O_0_15_86.graphml,-4.156000000000001,-4.494268
Mo2C_111_3_Ru_0_O_0_3_581.graphml,-2.266,-2.008831
Mo2C_001_4_Co_1_O_0_8_18992.graphml,-1.8840000000000001,-1.8848085
Mo2C_100_2_Pd_1_O_0_19_14724.graphml,-4.624,-4.1180286
Mo2C_001_1_Re_1_O_0_5_23530.graphml,-1.287,-1.4657333
Mo2C_111_0_Fe_0_O_0_3_15660.graphml,-4.303999999999999,-4.496634
Mo2C_100_2_Mn_1_O_0_5_9514.graphml,-3.8510000000000004,-4.1296334
Mo2C_100_0_Ta_3_O_0_5_1023.graphml,-4.073,-4.1963863
Mo2C_100_5_Nb_2_O_0_7_22052.graphml,-5.1610000000000005,-4.8154826
Mo2C_101_0_Cd_1_O_0_0_2470.graphml,-2.261,-2.3118773
Mo2C_101_4_Tc_1_O_0_11_14471.graphml,-3.9330000000000003,-3.8731952
Mo2C_101_5_Cu_1_O_0_10_2890.graphml,-1.925,-1.7773527
Mo2C_011_9_Ru_0_O_0_1_18441.graphml,-4.724,-4.6194153
Mo2C_100_5_Rh_1_O_0_13_12631.graphml,-4.6,-4.629931
Mo2C_001_1_Ti_0_O_0_11_221.graphml,-5.013,-5.067806
Mo2C_100_3_Pd_1_O_0_18_7280.graphml,-1.653,-1.6911393
Mo2C_010_3_Ta_1_O_0_6_6628.graphml,-3.842,-3.264838
Mo2C_100_4_Cr_1_O_0_5_19178.graphml,-2.923,-2.90979
Mo2C_001_5_Mn_0_O_0_1_25455.graphml,-3.775,-4.0186887
Mo2C_001_1_Zn_1_O_0_8_19972.graphml,-2.766,-2.9824352
Mo2C_101_7_Ta_1_O_0_8_15414.graphml,-3.4339999999999997,-3.3916314
Mo2C_101_5_O_0_16_215.graphml,-2.52,-2.3820653
Mo2C_101_5_V_0_O_0_3_8925.graphml,-4.771,-3.920889
Mo2C_101_4_Ru_1_O_0_4_20666.graphml,-3.7710000000000004,-3.8116996
Mo2C_110_3_Ag_1_O_0_4_3130.graphml,-2.738,-2.5346808
Mo2C_100_5_Zn_2_O_0_0_23052.graphml,-5.0280000000000005,-5.0916824
Mo2C_100_0_Cu_0_O_0_0_4108.graphml,-1.063,-0.5369929
Mo2C_100_2_Ag_3_O_0_15_4455.graphml,-4.99,-4.9417434
Mo2C_100_5_Rh_0_O_0_3_4099.graphml,-3.5860000000000003,-3.5644605
Mo2C_100_5_Nb_0_O_0_16_4346.graphml,-4.374,-4.8401413
Mo2C_100_2_Pd_0_O_0_1_3530.graphml,-3.3939999999999997,-3.3641794
Mo2C_100_5_Tc_0_O_0_6_5552.graphml,-4.281000000000001,-4.614578
Mo2C_101_7_Au_0_O_0_8_1355.graphml,-3.639,-3.5598443
Mo2C_100_2_Ti_1_O_0_6_18654.graphml,-5.07,-5.0038614
Mo2C_100_3_Pd_1_O_0_19_3404.graphml,-2.233,-2.178457
Mo2C_100_3_Pd_2_O_0_12_19797.graphml,-2.884,-2.8684812
Mo2C_100_2_Cu_3_O_0_23_18293.graphml,-5.125,-4.9794526
Mo2C_100_5_Rh_1_O_0_12_18127.graphml,-4.6,-4.737863
Mo2C_100_3_V_0_O_0_4_22802.graphml,-3.793,-3.7911131
Mo2C_101_2_V_0_O_0_2_20782.graphml,-3.417,-4.2551785
Mo2C_011_7_Ru_0_O_0_1_5505.graphml,-3.037,-2.990003
Mo2C_100_5_Ti_2_O_0_4_25566.graphml,-5.231,-4.8665485
Mo2C_100_1_V_1_O_0_4_24887.graphml,-5.356,-5.172328
Mo2C_011_0_Tc_0_O_0_1_8367.graphml,-4.604,-4.599508
Mo2C_111_0_Zn_0_O_0_3_18488.graphml,-4.121,-4.207509
Mo2C_110_2_W_1_O_0_8_494.graphml,-3.8510000000000004,-3.9930427
Mo2C_100_0_Cu_0_O_0_15_3765.graphml,-3.48,-3.2072184
Mo2C_100_0_Mn_1_O_0_15_12652.graphml,-3.275,-3.0799127
