graphFileName,y_test,y_test_pred
Mo2C_011_9_O_0_35_1903.graphml,-4.538,-4.6553164
Mo2C_110_2_Fe_0_O_0_8_1930.graphml,-3.722,-3.7368476
Mo2C_110_2_Re_0_O_0_3_24733.graphml,-4.029,-3.8167574
Mo2C_100_0_Fe_3_O_0_15_22592.graphml,-2.825,-3.0873969
Mo2C_110_5_Mn_0_O_0_11_4006.graphml,-2.625,-2.5134625
Mo2C_101_7_Fe_1_O_0_8_22646.graphml,-3.595,-3.4168901
Mo2C_111_3_O_0_8_1619.graphml,-3.148,-3.2426467
Mo2C_011_8_Cu_0_O_0_1_19377.graphml,-2.7289999999999996,-2.7354395
Mo2C_110_5_Ir_0_O_0_6_1751.graphml,-3.512,-3.4640741
Mo2C_101_4_Pd_0_O_0_10_19090.graphml,-3.593,-3.5994134
Mo2C_010_2_Rh_1_O_0_6_2389.graphml,-2.056,-2.0522509
Mo2C_100_5_Cd_3_O_0_10_22641.graphml,-3.9939999999999998,-4.3518553
Mo2C_010_0_Cd_1_O_0_1_23346.graphml,-3.986,-3.954785
Mo2C_100_2_Pd_0_O_0_7_9532.graphml,-3.97,-4.111845
Mo2C_001_4_Mn_1_O_0_4_12869.graphml,-4.106,-4.34673
Mo2C_001_4_Pt_0_O_0_10_21981.graphml,-2.924,-2.9190552
Mo2C_100_2_Pd_3_O_0_13_26024.graphml,-4.783,-4.720775
Mo2C_100_3_Fe_1_O_0_16_21001.graphml,-3.196,-3.1415503
Mo2C_010_2_Cd_1_O_0_8_6065.graphml,-3.093,-3.1848543
Mo2C_100_5_Os_2_O_0_13_21745.graphml,-5.153,-4.892518
Mo2C_101_0_W_0_O_0_5_26257.graphml,-4.9430000000000005,-4.2726135
Mo2C_100_4_Nb_0_O_0_0_17666.graphml,-5.401,-5.368286
Mo2C_100_2_Mn_3_O_0_19_18484.graphml,-4.436,-4.0469403
Mo2C_100_5_Rh_1_O_0_22_13230.graphml,-4.385,-4.4642863
Mo2C_111_8_Nb_0_O_0_5_14093.graphml,-4.723,-4.8294754
Mo2C_110_1_Ru_0_O_0_4_16919.graphml,-4.109,-4.34881
Mo2C_101_4_Mn_0_O_0_3_6536.graphml,-2.2640000000000002,-2.1612957
Mo2C_101_0_Cu_0_O_0_5_25233.graphml,-3.3739999999999997,-3.49381
Mo2C_011_6_O_0_33_704.graphml,-4.7010000000000005,-4.5103216
Mo2C_001_3_Nb_0_O_0_1_14995.graphml,-2.967,-3.2756522
Mo2C_110_5_Cr_0_O_0_8_9070.graphml,-2.2769999999999997,-2.2721832
Mo2C_100_5_Pt_1_O_0_16_4410.graphml,-3.7,-4.0572457
Mo2C_100_5_Ag_3_O_0_11_18334.graphml,-4.83,-4.9417434
Mo2C_100_1_Zn_0_O_0_0_5500.graphml,-3.9619999999999997,-3.9297178
Mo2C_110_3_Cu_0_O_0_6_25932.graphml,-2.577,-2.2879348
Mo2C_100_2_Os_0_O_0_20_3528.graphml,-4.328,-4.1762724
Mo2C_101_2_Ti_1_O_0_0_24244.graphml,-4.91,-4.8492713
Mo2C_100_1_Zn_0_O_0_11_17110.graphml,-2.542,-2.6944628
Mo2C_101_2_Ru_0_O_0_10_15062.graphml,-3.5439999999999996,-3.417837
Mo2C_100_2_Os_0_O_0_8_24017.graphml,-4.298,-4.266635
Mo2C_101_9_Ta_0_O_0_11_11507.graphml,-3.4730000000000003,-3.490089
Mo2C_110_0_O_0_12_1371.graphml,-4.015,-4.297918
Mo2C_101_9_Cr_0_O_0_11_1775.graphml,-4.364,-4.3729887
Mo2C_100_3_Co_1_O_0_2_25089.graphml,-3.556,-3.6290152
Mo2C_001_1_Fe_1_O_0_1_20918.graphml,-3.844,-3.5439858
Mo2C_100_4_Mn_1_O_0_6_4766.graphml,-4.646,-4.817971
Mo2C_110_2_Co_1_O_0_8_15159.graphml,-3.713,-3.6816864
Mo2C_110_0_Rh_1_O_0_7_10473.graphml,-4.5360000000000005,-4.5471597
Mo2C_010_1_Ni_1_O_0_2_10028.graphml,-2.7760000000000002,-2.754903
Mo2C_001_2_Zn_0_O_0_2_24691.graphml,-3.4010000000000002,-3.3352256
Mo2C_100_2_Ag_0_O_0_2_10959.graphml,-3.5269999999999997,-3.4783468
Mo2C_100_3_Mn_2_O_0_15_7693.graphml,-4.0569999999999995,-3.3904197
Mo2C_100_1_Nb_0_O_0_5_10314.graphml,-3.2739999999999996,-3.1551793
Mo2C_101_5_Nb_1_O_0_4_5642.graphml,-3.4989999999999997,-4.5965605
Mo2C_011_3_O_0_19_1589.graphml,-4.789,-4.867491
Mo2C_111_6_O_0_1_1089.graphml,-4.792,-3.6102023
Mo2C_101_0_Re_1_O_0_2_8332.graphml,-1.69,-1.8211658
Mo2C_110_3_Cr_1_O_0_4_26292.graphml,-2.097,-2.1000361
Mo2C_100_2_Fe_2_O_0_12_9493.graphml,-5.2989999999999995,-5.0610337
Mo2C_100_2_Fe_1_O_0_4_14536.graphml,-4.606,-4.742795
Mo2C_110_2_Ir_0_O_0_7_8916.graphml,-3.127,-3.3314857
Mo2C_101_4_Mn_1_O_0_4_15150.graphml,-4.175,-4.342968
Mo2C_101_4_Re_1_O_0_6_11856.graphml,-3.741,-4.2979956
Mo2C_101_7_Ir_1_O_0_8_3038.graphml,-3.498,-3.4933028
Mo2C_001_3_Ni_1_O_0_3_24317.graphml,-2.042,-3.009151
Mo2C_010_2_Cr_0_O_0_4_984.graphml,-4.609,-4.420186
Mo2C_101_5_Au_0_O_0_1_14658.graphml,-3.9189999999999996,-3.2315724
Mo2C_100_3_W_1_O_0_7_15921.graphml,-3.572,-3.6486285
Mo2C_110_1_Nb_0_O_0_10_16710.graphml,-4.079,-3.6667378
Mo2C_101_5_O_0_32_1396.graphml,-3.557,-1.9215509
Mo2C_100_5_Cu_1_O_0_10_18186.graphml,-4.065,-4.1049275
Mo2C_011_10_O_0_22_735.graphml,-2.7439999999999998,-2.9452522
Mo2C_100_0_Rh_0_O_0_22_18330.graphml,-3.358,-3.4550743
Mo2C_011_8_Ag_0_O_0_2_6147.graphml,-3.7060000000000004,-3.3581555
Mo2C_011_7_O_0_33_124.graphml,-4.726,-4.5128355
Mo2C_100_0_Ru_2_O_0_21_553.graphml,-3.7039999999999997,-3.687279
Mo2C_001_1_Ta_0_O_0_9_8197.graphml,-5.1739999999999995,-5.0196714
Mo2C_100_0_Fe_3_O_0_17_9824.graphml,-3.2680000000000002,-3.5613627
Mo2C_001_0_O_0_1_511.graphml,-2.952,-2.3518336
Mo2C_111_9_O_0_1_1266.graphml,-4.118,-3.6215253
Mo2C_100_2_Ir_0_O_0_5_18861.graphml,-4.53,-4.1924067
Mo2C_011_0_O_0_10_1639.graphml,-3.173,-3.1351378
Mo2C_111_0_O_0_14_1023.graphml,-5.024,-5.115925
Mo2C_100_1_Pt_0_O_0_1_5704.graphml,-3.293,-3.3353093
Mo2C_100_2_Cd_0_O_0_19_23917.graphml,-3.803,-3.7141552
Mo2C_001_4_Ti_0_O_0_9_4098.graphml,-5.013,-5.0678053
Mo2C_100_2_Cr_1_O_0_13_1018.graphml,-5.146,-5.078256
Mo2C_100_5_V_3_O_0_9_6561.graphml,-5.119,-5.014794
Mo2C_100_3_Cr_3_O_0_20_25206.graphml,-2.838,-2.8591034
Mo2C_010_1_V_1_O_0_9_23406.graphml,-2.917,-2.9895713
Mo2C_010_2_Ir_0_O_0_8_9660.graphml,-3.4930000000000003,-3.3412611
Mo2C_100_2_Nb_3_O_0_4_11071.graphml,-4.742,-4.7295237
Mo2C_100_2_Cd_2_O_0_14_5210.graphml,-4.669,-4.3518553
Mo2C_100_5_Os_3_O_0_23_951.graphml,-4.484,-4.938483
Mo2C_010_1_Pd_1_O_0_9_15344.graphml,-3.53,-3.525214
Mo2C_001_3_O_0_3_1924.graphml,-3.005,-2.9280288
Mo2C_001_5_Ru_0_O_0_4_4039.graphml,-4.151,-3.885227
Mo2C_100_3_Pt_3_O_0_19_24755.graphml,-2.7239999999999998,-2.8776734
Mo2C_110_3_O_0_11_164.graphml,-3.157,-1.8387066
Mo2C_100_2_Ru_1_O_0_18_16644.graphml,-4.562,-4.3741302
Mo2C_100_0_Pt_1_O_0_3_9739.graphml,-4.16,-3.9767973
Mo2C_100_0_Fe_0_O_0_16_10293.graphml,-3.4539999999999997,-3.424351
Mo2C_101_4_Ni_0_O_0_6_16647.graphml,-3.583,-4.49415
Mo2C_101_8_O_0_17_767.graphml,-2.688,-2.460477
Mo2C_111_8_O_0_18_777.graphml,-4.987,-5.160254
Mo2C_100_2_Ni_3_O_0_2_7706.graphml,-3.487,-3.5181193
Mo2C_100_2_Pt_3_O_0_0_11066.graphml,-5.12,-4.8775625
Mo2C_011_4_Ni_0_O_0_2_19213.graphml,-4.15,-4.2380376
Mo2C_011_9_Tc_0_O_0_0_4909.graphml,-3.722,-3.8116605
Mo2C_100_5_Pt_2_O_0_4_23390.graphml,-5.12,-4.389652
Mo2C_101_7_Pd_0_O_0_5_25530.graphml,-3.177,-3.2457032
Mo2C_100_4_Os_0_O_0_1_11566.graphml,-3.3510000000000004,-3.4436753
Mo2C_010_1_Ti_1_O_0_0_22923.graphml,-3.4589999999999996,-3.3678958
Mo2C_110_5_O_0_13_530.graphml,-3.478,-4.0187435
Mo2C_101_0_Co_0_O_0_4_3607.graphml,-2.4459999999999997,-2.3974278
Mo2C_001_4_Zn_0_O_0_2_26534.graphml,-3.866,-3.8535326
Mo2C_101_5_Re_0_O_0_11_525.graphml,-2.431,-2.5959122
Mo2C_110_1_O_0_1_1725.graphml,-4.275,-4.4460783
Mo2C_101_2_Ag_0_O_0_6_26063.graphml,-3.715,-3.6695468
Mo2C_011_4_Co_0_O_0_1_15253.graphml,-3.017,-2.9228466
Mo2C_101_4_V_1_O_0_6_9589.graphml,-4.2330000000000005,-4.7727547
Mo2C_101_4_Ag_0_O_0_1_18094.graphml,-3.699,-3.4276757
Mo2C_001_2_Ti_0_O_0_4_16892.graphml,-5.343,-5.6004524
Mo2C_100_3_Fe_0_O_0_1_9830.graphml,-3.196,-3.3827448
Mo2C_111_8_Tc_0_O_0_2_22000.graphml,-4.08,-4.355091
Mo2C_100_3_Pd_3_O_0_18_14653.graphml,-3.5839999999999996,-3.593242
Mo2C_111_5_Os_0_O_0_4_1202.graphml,-3.7119999999999997,-3.1477349
Mo2C_100_5_Au_1_O_0_16_17053.graphml,-3.8160000000000003,-4.130577
Mo2C_100_2_Re_0_O_0_21_3816.graphml,-4.369,-4.4285445
Mo2C_100_2_Os_3_O_0_8_7551.graphml,-5.152,-4.838405
Mo2C_101_0_Ti_0_O_0_4_21529.graphml,-1.278,-1.2346783
Mo2C_100_0_W_2_O_0_21_24980.graphml,-2.911,-2.652974
Mo2C_011_8_Co_0_O_0_1_25362.graphml,-2.865,-2.7780955
Mo2C_100_5_V_3_O_0_16_25833.graphml,-4.31,-4.8486123
Mo2C_110_0_Zn_0_O_0_5_25887.graphml,-4.67,-4.4110537
Mo2C_100_1_Ag_0_O_0_2_267.graphml,-3.197,-3.1511998
Mo2C_101_2_W_0_O_0_8_15839.graphml,-3.161,-3.2462816
Mo2C_001_1_Fe_1_O_0_2_2927.graphml,-3.84,-3.7781317
Mo2C_101_5_Os_1_O_0_7_25544.graphml,-2.237,-1.9605534
Mo2C_001_4_W_1_O_0_4_1975.graphml,-5.012,-5.0907526
Mo2C_100_2_Zn_3_O_0_23_24340.graphml,-4.047,-3.7232788
Mo2C_100_2_Fe_0_O_0_10_17336.graphml,-4.5280000000000005,-4.7315454
Mo2C_100_2_V_3_O_0_3_12416.graphml,-4.931,-4.7944174
Mo2C_001_1_Cu_1_O_0_8_20029.graphml,-2.186,-1.9948628
Mo2C_010_1_Pt_0_O_0_3_14606.graphml,-4.553999999999999,-4.2869782
Mo2C_010_0_Cu_0_O_0_4_334.graphml,-3.827,-3.642015
Mo2C_100_0_Tc_1_O_0_22_12037.graphml,-3.279,-3.2204137
Mo2C_100_2_W_2_O_0_1_18149.graphml,-3.208,-3.0907514
Mo2C_110_4_Pt_1_O_0_5_1281.graphml,-1.874,-2.3299398
Mo2C_010_0_Ag_1_O_0_6_20345.graphml,-4.098,-4.132146
Mo2C_101_7_Cd_1_O_0_4_2591.graphml,-3.75,-3.8658516
Mo2C_100_3_Rh_0_O_0_18_22115.graphml,-3.722,-3.7047482
Mo2C_100_3_Zn_1_O_0_10_1312.graphml,-1.246,-1.6652439
Mo2C_110_1_Rh_0_O_0_5_8377.graphml,-4.4030000000000005,-4.2969117
Mo2C_100_5_W_2_O_0_9_547.graphml,-5.077,-4.6777163
Mo2C_001_1_Cr_0_O_0_11_13588.graphml,-1.742,-1.4987255
Mo2C_101_9_O_0_27_70.graphml,-4.31,-3.7102962
Mo2C_100_3_Fe_0_O_0_4_9847.graphml,-3.7489999999999997,-3.6547906
Mo2C_111_3_O_0_30_1095.graphml,-3.7969999999999997,-2.350753
Mo2C_100_3_Ta_2_O_0_21_7690.graphml,-4.086,-4.077855
Mo2C_001_0_Co_1_O_0_6_698.graphml,-3.513,-3.509858
Mo2C_100_3_Ir_2_O_0_23_24619.graphml,-3.865,-3.614381
Mo2C_101_6_O_0_33_1564.graphml,-3.2060000000000004,-3.1627057
Mo2C_001_4_Cu_1_O_0_9_17272.graphml,-1.756,-1.6508206
Mo2C_100_3_Mn_1_O_0_19_11953.graphml,-3.555,-3.6135805
Mo2C_110_4_Co_0_O_0_11_11775.graphml,-2.206,-2.226892
Mo2C_100_2_Os_1_O_0_23_23582.graphml,-3.909,-4.2083883
Mo2C_001_1_V_0_O_0_7_6677.graphml,-4.971,-2.9945922
Mo2C_100_2_Ir_1_O_0_5_24035.graphml,-3.739,-4.1924067
Mo2C_101_4_Nb_1_O_0_10_20247.graphml,-3.486,-3.4403188
Mo2C_010_2_Au_1_O_0_1_4776.graphml,-3.625,-3.5861833
Mo2C_101_9_Ru_1_O_0_5_19692.graphml,-3.7689999999999997,-3.8116996
Mo2C_110_4_O_0_13_1065.graphml,-2.079,-1.8245286
Mo2C_111_1_O_0_23_1925.graphml,-3.176,-2.7631884
Mo2C_101_5_Nb_1_O_0_6_25801.graphml,-1.6340000000000001,-1.756495
Mo2C_111_1_Ag_0_O_0_3_8355.graphml,-4.959,-2.9879878
Mo2C_011_0_Ir_0_O_0_1_6107.graphml,-4.533,-4.4268937
Mo2C_100_0_Pd_1_O_0_16_22863.graphml,-1.652,-1.6911389
Mo2C_110_4_Cu_0_O_0_11_3506.graphml,-2.3609999999999998,-2.326892
Mo2C_111_7_Cd_0_O_0_5_25477.graphml,-4.247,-4.8523645
Mo2C_001_4_Cu_0_O_0_8_1837.graphml,-2.185,-2.0942998
Mo2C_001_0_Cr_1_O_0_1_1959.graphml,-3.0580000000000003,-3.1639502
Mo2C_100_3_W_0_O_0_20_12700.graphml,-3.2539999999999996,-3.2167766
Mo2C_100_0_Nb_3_O_0_8_11449.graphml,-3.886,-3.8990998
Mo2C_100_2_Ir_3_O_0_20_25417.graphml,-3.944,-3.7804208
Mo2C_100_5_Rh_1_O_0_18_13095.graphml,-4.52,-4.6124268
Mo2C_010_2_Cd_0_O_0_3_6938.graphml,-3.9810000000000003,-3.9915802
Mo2C_011_2_Au_0_O_0_3_21257.graphml,-2.7960000000000003,-2.7512174
Mo2C_101_5_Os_1_O_0_8_6168.graphml,-1.2819999999999998,-1.1031349
Mo2C_110_4_Cd_0_O_0_2_24125.graphml,-2.394,-2.3560193
Mo2C_101_4_Au_0_O_0_6_22689.graphml,-3.5789999999999997,-3.720084
Mo2C_100_0_Fe_1_O_0_16_18302.graphml,-5.03,-3.213629
Mo2C_110_4_V_0_O_0_2_8481.graphml,-2.385,-2.5477898
Mo2C_100_3_W_2_O_0_15_26022.graphml,-3.41,-3.4313624
Mo2C_100_2_Ti_1_O_0_21_5985.graphml,-5.185,-5.1031013
Mo2C_101_0_Au_1_O_0_9_23306.graphml,-1.7169999999999999,-1.999775
Mo2C_100_5_Pt_2_O_0_14_10041.graphml,-5.118,-4.679737
Mo2C_110_0_Ti_1_O_0_7_22046.graphml,-4.782,-4.783204
Mo2C_110_1_Re_0_O_0_0_21929.graphml,-3.6910000000000003,-3.7951462
Mo2C_011_1_Zn_0_O_0_3_19387.graphml,-2.8930000000000002,-2.9337275
Mo2C_010_0_Ta_0_O_0_6_871.graphml,-5.442,-5.283044
Mo2C_100_2_V_3_O_0_1_385.graphml,-3.44,-3.5038016
Mo2C_100_2_Os_1_O_0_4_3851.graphml,-4.484,-4.3766284
Mo2C_001_1_V_0_O_0_1_9208.graphml,-4.145,-4.1937437
Mo2C_110_3_Re_1_O_0_8_2922.graphml,-0.128,-0.58771145
Mo2C_100_5_Tc_1_O_0_15_24038.graphml,-4.782,-4.7344527
Mo2C_100_5_Co_3_O_0_5_6746.graphml,-5.272,-4.334451
Mo2C_100_0_Ta_2_O_0_14_10135.graphml,-3.398,-3.1847718
Mo2C_001_5_V_0_O_0_6_25902.graphml,-4.367,-4.4188104
Mo2C_100_2_W_3_O_0_13_19607.graphml,-5.081,-5.086608
Mo2C_100_2_V_0_O_0_23_402.graphml,-4.648,-4.7275295
Mo2C_100_2_Pd_3_O_0_21_7351.graphml,-4.783,-4.729477
Mo2C_100_1_Ni_1_O_0_9_22012.graphml,-2.6460000000000004,-2.7470171
Mo2C_101_1_Ru_0_O_0_3_12668.graphml,-4.237,-4.026758
Mo2C_100_0_V_0_O_0_15_19857.graphml,-3.6060000000000003,-3.6384654
Mo2C_101_0_Rh_1_O_0_6_9774.graphml,-3.4419999999999997,-3.379235
Mo2C_010_0_W_0_O_0_0_4926.graphml,-4.89,-4.8127723
Mo2C_101_4_Ni_1_O_0_10_18009.graphml,-3.6889999999999996,-3.6716588
Mo2C_100_2_Re_2_O_0_19_26008.graphml,-4.216,-4.045651
Mo2C_101_4_Zn_0_O_0_1_23551.graphml,-3.716,-3.5284827
Mo2C_011_0_O_0_31_1603.graphml,-2.63,-3.3651762
Mo2C_100_2_Mn_1_O_0_8_8603.graphml,-4.998,-4.912155
Mo2C_100_2_Pd_1_O_0_5_8558.graphml,-3.969,-4.111846
Mo2C_110_5_Re_0_O_0_6_9910.graphml,-4.402,-3.9951954
Mo2C_101_2_Ni_1_O_0_11_19664.graphml,-3.753,-3.5470395
Mo2C_100_5_Nb_2_O_0_3_4643.graphml,-3.438,-3.3926382
Mo2C_100_2_Mn_0_O_0_3_8417.graphml,-3.5460000000000003,-3.5915163
Mo2C_101_2_W_1_O_0_10_22174.graphml,-3.332,-3.6360128
Mo2C_100_3_Cu_3_O_0_3_4336.graphml,-3.8310000000000004,-3.9284244
Mo2C_110_4_Ta_1_O_0_2_26357.graphml,-2.044,-2.2617898
Mo2C_100_5_V_1_O_0_19_21508.graphml,-4.869,-4.932088
Mo2C_100_4_O_0_5_1238.graphml,-2.972,-3.647793
Mo2C_011_7_Cu_0_O_0_3_2721.graphml,-2.963,-3.0487697
Mo2C_100_2_Zn_0_O_0_10_21322.graphml,-3.721,-4.211531
Mo2C_100_2_Ag_3_O_0_22_11245.graphml,-4.988,-4.790705
Mo2C_101_9_Pt_0_O_0_10_22273.graphml,-3.593,-3.4401846
Mo2C_100_2_Cr_3_O_0_1_481.graphml,-3.386,-3.1628668
Mo2C_111_1_O_0_21_1224.graphml,-4.978,-4.1989822
Mo2C_110_1_Tc_1_O_0_2_17412.graphml,-4.199,-4.129305
Mo2C_100_2_Tc_3_O_0_3_645.graphml,-4.7139999999999995,-4.3447037
Mo2C_111_3_Pd_0_O_0_4_3914.graphml,-3.655,-4.2356024
Mo2C_011_8_Ag_0_O_0_1_6747.graphml,-2.6660000000000004,-2.626437
Mo2C_101_9_Cr_0_O_0_4_13848.graphml,-4.368,-4.3651733
Mo2C_001_4_Ti_0_O_0_7_24376.graphml,-4.982,-5.0680428
Mo2C_100_0_Ag_3_O_0_11_25297.graphml,-1.5130000000000001,-1.5756252
Mo2C_100_5_Cr_1_O_0_13_24319.graphml,-5.146,-4.8991666
Mo2C_111_4_Nb_0_O_0_0_13922.graphml,-3.736,-3.7704022
Mo2C_100_0_Ru_0_O_0_10_1353.graphml,-2.499,-0.73006094
Mo2C_100_0_Rh_0_O_0_8_14288.graphml,-3.141,-3.21047
Mo2C_111_3_O_0_10_1597.graphml,-3.64,-4.300592
Mo2C_101_7_O_0_27_193.graphml,-2.852,-2.597125
Mo2C_101_5_Ag_0_O_0_0_2054.graphml,-3.839,-4.059582
Mo2C_001_5_Os_0_O_0_3_11182.graphml,-3.987,-3.987592
Mo2C_110_0_Ag_0_O_0_9_3905.graphml,-4.1080000000000005,-3.983746
Mo2C_100_5_Ag_0_O_0_8_20613.graphml,-4.4319999999999995,-4.634138
Mo2C_101_2_W_1_O_0_0_14368.graphml,-4.998,-4.749181
Mo2C_100_0_Ru_0_O_0_12_17858.graphml,-3.239,-3.345512
Mo2C_100_2_Mn_1_O_0_4_5278.graphml,-4.6080000000000005,-4.894964
Mo2C_100_0_Zn_3_O_0_4_6885.graphml,-4.708,-4.091148
Mo2C_100_3_Ta_3_O_0_19_4010.graphml,-4.088,-4.0778556
Mo2C_100_0_Au_1_O_0_19_2870.graphml,-1.756,-1.7160541
Mo2C_010_0_W_1_O_0_0_13013.graphml,-4.888999999999999,-4.7548003
Mo2C_011_5_O_0_36_108.graphml,-2.9189999999999996,-2.939971
Mo2C_010_2_Cu_0_O_0_2_21950.graphml,-3.827,-3.642015
Mo2C_100_3_Fe_0_O_0_3_4566.graphml,-3.4539999999999997,-3.4756029
Mo2C_100_4_Mn_1_O_0_1_14844.graphml,-4.8260000000000005,-3.659983
Mo2C_100_2_Tc_1_O_0_22_7992.graphml,-4.783,-4.7017612
Mo2C_100_3_Ni_1_O_0_12_338.graphml,-5.197,-4.855235
Mo2C_110_1_Cu_0_O_0_3_18624.graphml,-4.1739999999999995,-4.4048057
Mo2C_100_2_Ag_2_O_0_10_25337.graphml,-4.992,-4.7036085
Mo2C_010_3_Ti_0_O_0_8_3165.graphml,-3.361,-3.3276074
Mo2C_100_2_Pt_1_O_0_7_17262.graphml,-3.887,-3.917277
Mo2C_100_5_Rh_0_O_0_18_16602.graphml,-4.385,-4.4642863
Mo2C_010_0_Ir_0_O_0_9_22953.graphml,-3.4939999999999998,-3.58073
Mo2C_011_1_Re_0_O_0_2_20503.graphml,-4.835,-4.838272
Mo2C_010_3_Re_1_O_0_2_20384.graphml,-2.511,-2.2908711
Mo2C_011_2_O_0_17_1567.graphml,-3.0810000000000004,-3.3972495
Mo2C_100_3_Ni_3_O_0_16_16354.graphml,-3.662,-3.597994
Mo2C_100_0_Rh_1_O_0_3_24945.graphml,-3.9219999999999997,-3.8520217
Mo2C_001_2_Nb_1_O_0_0_22289.graphml,-3.977,-4.1237173
Mo2C_001_5_Tc_1_O_0_1_26319.graphml,-3.627,-3.6069372
Mo2C_111_5_Cr_0_O_0_0_4703.graphml,-4.063,-4.3013277
Mo2C_101_2_Ru_1_O_0_8_21560.graphml,-3.1060000000000003,-3.2397573
Mo2C_110_0_Au_0_O_0_11_15382.graphml,-4.459,-4.508284
Mo2C_100_2_Ta_1_O_0_14_12467.graphml,-5.287000000000001,-4.923547
Mo2C_101_9_Nb_0_O_0_5_23423.graphml,-4.381,-4.3576703
Mo2C_110_1_Pd_0_O_0_4_3385.graphml,-4.107,-4.028566
Mo2C_111_9_Ti_0_O_0_2_3206.graphml,-2.778,-3.0039558
Mo2C_100_2_V_2_O_0_5_7688.graphml,-4.882,-4.9287057
Mo2C_100_5_Nb_3_O_0_20_10568.graphml,-4.305,-4.5535355
Mo2C_100_2_Ru_2_O_0_6_18707.graphml,-4.593999999999999,-4.7421236
Mo2C_010_1_Ir_0_O_0_0_859.graphml,-4.244,-4.2617702
Mo2C_001_3_O_0_11_1013.graphml,-2.334,-2.3461883
Mo2C_100_0_Cd_2_O_0_19_9807.graphml,-3.147,-2.9344277
Mo2C_011_6_Fe_0_O_0_1_19549.graphml,-4.516,-4.37384
Mo2C_100_1_Cu_0_O_0_2_19379.graphml,-2.772,-2.6996863
Mo2C_101_9_Tc_1_O_0_9_10883.graphml,-3.9330000000000003,-3.8731952
Mo2C_001_2_Ir_0_O_0_0_6129.graphml,-2.141,-2.060239
Mo2C_100_3_Ta_1_O_0_0_23358.graphml,-3.38,-3.4004254
Mo2C_100_2_Re_3_O_0_21_90.graphml,-4.522,-4.7170963
Mo2C_101_0_Tc_1_O_0_10_6709.graphml,-2.404,-2.0524106
Mo2C_101_9_Rh_0_O_0_8_20440.graphml,-3.593,-3.565337
Mo2C_010_2_Co_0_O_0_3_17628.graphml,-3.605,-3.4305918
Mo2C_100_2_Ir_1_O_0_0_21608.graphml,-4.5280000000000005,-4.1587195
Mo2C_011_6_Ti_0_O_0_1_4522.graphml,-4.678,-4.8513074
Mo2C_100_4_Rh_1_O_0_5_5518.graphml,-2.394,-2.3303025
Mo2C_101_4_Pd_0_O_0_11_19412.graphml,-3.593,-3.6086807
Mo2C_101_9_Ta_1_O_0_3_4805.graphml,-2.205,-2.3536234
Mo2C_110_2_Rh_0_O_0_10_7973.graphml,-3.222,-3.3710184
Mo2C_100_0_W_3_O_0_1_20850.graphml,-3.47,-3.5121596
Mo2C_100_3_Ti_1_O_0_9_9225.graphml,-3.492,-3.9475532
Mo2C_100_2_Ru_1_O_0_16_5086.graphml,-3.742,-4.3343315
Mo2C_101_0_Fe_0_O_0_5_4177.graphml,-3.548,-3.5160477
Mo2C_001_0_Tc_0_O_0_5_20791.graphml,-1.545,-1.371883
Mo2C_010_0_Nb_0_O_0_0_10204.graphml,-5.212000000000001,-4.998948
Mo2C_010_3_Mn_1_O_0_3_1794.graphml,-1.993,-1.8947192
Mo2C_100_2_Ir_3_O_0_7_20973.graphml,-3.332,-3.818996
Mo2C_001_4_Au_0_O_0_7_24208.graphml,-3.73,-3.5982125
Mo2C_101_9_Os_1_O_0_7_3083.graphml,-3.615,-3.5677807
Mo2C_101_0_Nb_1_O_0_1_13755.graphml,-5.07,-4.7765803
Mo2C_001_3_Ir_0_O_0_6_8536.graphml,-3.4339999999999997,-3.2270458
Mo2C_110_1_Cr_1_O_0_1_25881.graphml,-4.447,-4.3561172
Mo2C_110_0_Ru_0_O_0_6_16266.graphml,-4.551,-4.52733
Mo2C_110_5_Tc_0_O_0_8_3637.graphml,-2.249,-2.6104596
Mo2C_100_0_Re_2_O_0_13_8830.graphml,-3.1519999999999997,-3.2019422
Mo2C_001_4_O_0_4_1297.graphml,-4.703,-3.9298084
Mo2C_100_2_Pt_0_O_0_10_6418.graphml,-3.7039999999999997,-4.4878054
Mo2C_100_5_Pt_1_O_0_2_21020.graphml,-3.5210000000000004,-3.4329555
Mo2C_101_3_W_0_O_0_0_12349.graphml,-4.328,-4.4726377
Mo2C_010_2_Cd_1_O_0_3_18920.graphml,-3.9810000000000003,-3.991581
Mo2C_001_5_Au_0_O_0_6_16272.graphml,-4.268,-4.30825
Mo2C_111_0_Ir_0_O_0_3_2002.graphml,-4.162,-4.5414715
Mo2C_101_0_O_0_51_1954.graphml,-2.1919999999999997,-2.1931639
Mo2C_100_5_Ni_2_O_0_19_7890.graphml,-3.904,-4.021546
Mo2C_110_3_Rh_1_O_0_8_20651.graphml,-2.011,-1.6700139
Mo2C_100_5_Mn_0_O_0_3_6452.graphml,-3.545,-3.5915153
Mo2C_100_5_V_1_O_0_1_22004.graphml,-4.96,-3.8584802
Mo2C_110_1_Fe_1_O_0_5_13284.graphml,-4.492,-4.2076244
Mo2C_100_0_Fe_2_O_0_5_12964.graphml,-2.847,-2.728024
Mo2C_001_0_Os_1_O_0_5_15627.graphml,-2.245,-2.4269543
Mo2C_101_2_Ru_1_O_0_0_16801.graphml,-3.8,-3.0448
