graphFileName,y_valid,y_valid_pred
Mo2C_101_0_Au_1_O_0_5_19770.graphml,-3.543,-3.6514585
Mo2C_011_10_Zn_0_O_0_1_19772.graphml,-3.216,-3.0983903
Mo2C_101_4_Pd_0_O_0_2_19779.graphml,-3.765,-4.1394186
Mo2C_100_2_Nb_0_O_0_21_19783.graphml,-4.83,-5.041093
Mo2C_010_2_Fe_1_O_0_5_19787.graphml,-3.237,-3.654019
Mo2C_101_2_W_0_O_0_10_19794.graphml,-3.38,-3.426612
Mo2C_001_4_Pd_0_O_0_0_19796.graphml,-3.7910000000000004,-3.5251625
Mo2C_100_5_Fe_0_O_0_6_19798.graphml,-4.343999999999999,-4.5713124
Mo2C_100_3_Re_1_O_0_5_19805.graphml,-4.146,-3.171076
Mo2C_100_2_Rh_0_O_0_20_19809.graphml,-4.52,-4.612426
Mo2C_111_0_Rh_0_O_0_5_19819.graphml,-4.359,-3.9711552
Mo2C_100_0_Ni_0_O_0_4_19830.graphml,-2.66,-4.564374
Mo2C_100_3_Os_0_O_0_5_19837.graphml,-2.127,-2.1913998
Mo2C_110_2_Au_0_O_0_10_19843.graphml,-2.69,-2.3742812
Mo2C_011_10_Fe_0_O_0_3_19850.graphml,-3.2260000000000004,-3.4421809
Mo2C_100_5_Cu_0_O_0_14_19853.graphml,-4.646,-4.5904417
Mo2C_011_7_Mn_0_O_0_2_19871.graphml,-4.796,-4.6619368
Mo2C_100_0_Ir_1_O_0_15_19873.graphml,-3.065,-3.17394
Mo2C_110_5_Fe_0_O_0_3_19885.graphml,-2.623,-2.5801182
Mo2C_100_0_W_1_O_0_21_19893.graphml,-2.845,-2.8027604
Mo2C_011_10_Nb_0_O_0_2_19915.graphml,-4.575,-4.654434
Mo2C_010_3_Os_0_O_0_9_19925.graphml,-2.915,-2.9210153
Mo2C_100_2_Cu_1_O_0_22_19929.graphml,-4.648,-4.769744
Mo2C_100_2_Cr_0_O_0_8_19934.graphml,-5.147,-5.0782557
Mo2C_101_0_Ti_1_O_0_0_19936.graphml,-5.105,-4.702876
Mo2C_010_1_Fe_1_O_0_1_19956.graphml,-3.4589999999999996,-3.456033
Mo2C_100_5_Cr_0_O_0_3_19961.graphml,-3.5389999999999997,-3.5708232
Mo2C_101_0_Cr_1_O_0_3_19962.graphml,-2.366,-2.134724
Mo2C_100_5_Re_2_O_0_19_19967.graphml,-4.21,-3.9757125
Mo2C_010_3_Re_0_O_0_5_19982.graphml,-4.239,-3.9730566
Mo2C_011_6_Nb_0_O_0_2_20022.graphml,-3.7030000000000003,-3.7603042
Mo2C_011_1_Cu_0_O_0_2_20033.graphml,-4.04,-4.0720396
Mo2C_101_7_Co_0_O_0_6_20047.graphml,-3.721,-3.6167254
Mo2C_100_0_Zn_3_O_0_11_20048.graphml,-1.469,-1.6817924
Mo2C_100_2_Ru_0_O_0_19_20050.graphml,-3.9339999999999997,-4.3741302
Mo2C_101_9_Ni_0_O_0_5_20060.graphml,-4.274,-4.067171
Mo2C_110_0_V_1_O_0_4_20066.graphml,-4.891,-4.5711794
Mo2C_101_4_Mn_0_O_0_10_20071.graphml,-4.246,-4.153496
Mo2C_010_2_Ag_1_O_0_7_20096.graphml,-2.6180000000000003,-2.9076092
Mo2C_100_3_Mn_2_O_0_9_20098.graphml,-2.9610000000000003,-2.8236494
Mo2C_100_3_Pt_0_O_0_9_20109.graphml,-2.891,-3.1678312
Mo2C_100_5_W_2_O_0_5_20112.graphml,-4.641,-4.499637
Mo2C_100_3_Re_3_O_0_21_20115.graphml,-3.142,-3.0323365
Mo2C_101_5_Tc_0_O_0_6_20118.graphml,-1.6380000000000001,-1.6540493
Mo2C_111_5_Ag_0_O_0_4_20128.graphml,-3.9219999999999997,-3.1521764
Mo2C_100_1_Ru_1_O_0_0_20131.graphml,-4.2010000000000005,-4.197507
Mo2C_101_2_Fe_0_O_0_0_20132.graphml,-3.69,-3.3461337
Mo2C_011_5_W_0_O_0_1_20144.graphml,-5.14,-5.146125
Mo2C_100_3_Zn_3_O_0_8_20173.graphml,-3.0789999999999997,-2.7384028
Mo2C_101_2_Zn_1_O_0_11_20184.graphml,-3.68,-3.451033
Mo2C_110_3_V_1_O_0_1_20190.graphml,-2.089,-2.1669729
Mo2C_110_5_Co_1_O_0_2_20194.graphml,-2.512,-2.4940984
Mo2C_100_5_Cd_1_O_0_3_20199.graphml,-3.803,-3.4291193
Mo2C_100_2_Ti_2_O_0_7_20203.graphml,-5.233,-4.8665485
Mo2C_100_2_Nb_0_O_0_11_20213.graphml,-4.51,-4.9164567
Mo2C_111_6_Re_0_O_0_0_20221.graphml,-4.302,-3.7716177
Mo2C_101_9_Nb_0_O_0_4_20224.graphml,-3.478,-3.399094
Mo2C_100_3_Rh_3_O_0_19_20226.graphml,-2.755,-2.7077136
Mo2C_100_2_Cr_3_O_0_10_20234.graphml,-4.758,-4.886996
Mo2C_100_5_Nb_0_O_0_12_20235.graphml,-4.824,-5.077629
Mo2C_100_2_Nb_0_O_0_10_20257.graphml,-4.828,-4.976652
Mo2C_011_2_Co_0_O_0_2_20263.graphml,-2.866,-2.7780955
Mo2C_001_4_Re_0_O_0_10_20268.graphml,-2.685,-2.6312795
Mo2C_100_5_Co_0_O_0_3_20277.graphml,-3.648,-3.527991
Mo2C_100_2_Mn_1_O_0_1_20289.graphml,-4.998,-3.9802654
Mo2C_100_3_Pt_2_O_0_9_20290.graphml,-2.7230000000000003,-2.7914197
Mo2C_100_3_Ru_2_O_0_2_20293.graphml,-3.227,-2.8843448
Mo2C_011_10_Mn_0_O_0_2_20311.graphml,-3.8989999999999996,-4.2028236
Mo2C_011_2_Cr_0_O_0_1_20318.graphml,-4.925,-4.328747
Mo2C_101_0_V_0_O_0_2_20324.graphml,-1.834,-1.6004863
Mo2C_100_5_Tc_3_O_0_20_20331.graphml,-3.625,-3.7853072
Mo2C_011_11_Nb_0_O_0_2_20333.graphml,-5.142,-4.9073963
Mo2C_100_4_Ir_0_O_0_5_20349.graphml,-2.6860000000000004,-2.7138698
Mo2C_011_6_Ag_0_O_0_3_20359.graphml,-4.763999999999999,-4.65613
Mo2C_100_2_Mn_1_O_0_9_20363.graphml,-4.902,-4.720751
Mo2C_010_1_Au_0_O_0_5_20375.graphml,-1.91,-1.9172641
Mo2C_100_5_Ta_3_O_0_18_20383.graphml,-4.9239999999999995,-4.945828
Mo2C_100_2_Co_2_O_0_3_20399.graphml,-3.4989999999999997,-3.7061572
Mo2C_100_2_Zn_1_O_0_23_20401.graphml,-3.898,-3.9563832
Mo2C_011_1_W_0_O_0_1_20404.graphml,-3.0039999999999996,-3.2300475
Mo2C_011_4_Ni_0_O_0_3_20421.graphml,-3.234,-3.2834303
Mo2C_100_5_Nb_2_O_0_21_20423.graphml,-4.925,-4.553535
Mo2C_100_5_Tc_1_O_0_6_20424.graphml,-4.433,-4.565565
Mo2C_101_9_Zn_1_O_0_8_20441.graphml,-3.6,-3.7562816
Mo2C_101_9_Pd_1_O_0_5_20444.graphml,-4.012,-4.242346
Mo2C_010_0_Pd_1_O_0_0_20450.graphml,-3.9,-3.9041932
Mo2C_111_1_Ru_0_O_0_2_20453.graphml,-4.163,-4.1550617
Mo2C_100_2_V_3_O_0_9_20457.graphml,-5.37,-5.0719566
Mo2C_110_5_Ti_0_O_0_6_20458.graphml,-4.913,-4.7597933
Mo2C_100_5_Cu_2_O_0_21_20465.graphml,-5.127000000000001,-4.9794526
Mo2C_100_3_Ir_2_O_0_18_20476.graphml,-1.335,-0.9736811
Mo2C_100_5_V_1_O_0_14_20488.graphml,-5.372000000000001,-5.3142023
Mo2C_100_3_Pd_0_O_0_10_20490.graphml,-2.229,-2.0149326
Mo2C_100_3_Cd_1_O_0_7_20495.graphml,-1.544,-1.9479901
Mo2C_100_2_Pt_0_O_0_17_20499.graphml,-4.126,-4.104292
Mo2C_111_1_Ta_0_O_0_0_20504.graphml,-3.98,-4.3958907
Mo2C_101_2_Co_0_O_0_1_20522.graphml,-3.72,-3.6776779
Mo2C_110_1_Ti_0_O_0_10_20530.graphml,-4.107,-4.413703
Mo2C_100_5_Ru_3_O_0_10_20531.graphml,-5.187,-4.6459885
Mo2C_100_2_Ir_3_O_0_8_20536.graphml,-5.1770000000000005,-4.8070455
Mo2C_101_7_Re_0_O_0_1_20539.graphml,-4.232,-4.2939396
Mo2C_100_2_Os_1_O_0_21_20542.graphml,-3.841,-4.176273
Mo2C_101_7_Mn_1_O_0_8_20552.graphml,-3.516,-3.5311835
Mo2C_100_2_Ti_2_O_0_23_20553.graphml,-5.008,-4.754211
Mo2C_110_1_Nb_1_O_0_4_20562.graphml,-4.459,-4.6727896
Mo2C_001_3_Pt_0_O_0_3_20572.graphml,-0.514,-0.4629048
Mo2C_001_4_Cu_1_O_0_2_20586.graphml,-2.75,-2.3628037
Mo2C_110_1_Ti_0_O_0_6_20597.graphml,-4.842,-4.8299117
Mo2C_100_2_Zn_3_O_0_18_20598.graphml,-3.7230000000000003,-3.7232788
Mo2C_010_0_Rh_0_O_0_2_20599.graphml,-2.2359999999999998,-2.4027472
Mo2C_010_3_Mn_1_O_0_4_20612.graphml,-3.9360000000000004,-3.7506878
Mo2C_100_5_Fe_0_O_0_4_20614.graphml,-3.846,-4.2236958
Mo2C_100_3_Ir_3_O_0_1_20616.graphml,-3.864,-3.5760744
Mo2C_001_4_Nb_0_O_0_7_20619.graphml,-4.92,-4.987915
Mo2C_110_4_Os_1_O_0_1_20621.graphml,-1.7690000000000001,-1.7213126
Mo2C_011_10_Pd_0_O_0_1_20623.graphml,-3.1319999999999997,-3.0900257
Mo2C_100_5_Tc_1_O_0_3_20626.graphml,-3.333,-3.2595222
Mo2C_100_3_Cr_2_O_0_3_20627.graphml,-3.2089999999999996,-3.1277964
Mo2C_010_3_Pd_0_O_0_1_20628.graphml,-4.106,-4.0500274
Mo2C_100_2_Tc_3_O_0_6_20646.graphml,-4.43,-4.4135075
Mo2C_101_4_Rh_0_O_0_4_20657.graphml,-3.545,-3.8651953
Mo2C_100_2_Re_1_O_0_10_20664.graphml,-4.24,-4.458839
Mo2C_110_5_Au_0_O_0_6_20672.graphml,-3.5780000000000003,-3.6100075
Mo2C_100_3_Pd_1_O_0_1_20681.graphml,-2.86,-2.724115
Mo2C_101_5_Ta_0_O_0_11_20697.graphml,-2.399,-2.148667
Mo2C_101_0_Cr_1_O_0_4_20704.graphml,-1.291,-1.5224134
Mo2C_110_4_Cd_0_O_0_6_20706.graphml,-2.334,-2.2954571
Mo2C_100_5_Cd_1_O_0_4_20716.graphml,-4.421,-3.9370062
Mo2C_101_8_V_0_O_0_1_20718.graphml,-2.6,-2.5907485
Mo2C_010_2_Ag_1_O_0_3_20719.graphml,-4.098,-4.203434
Mo2C_101_9_Rh_0_O_0_0_20720.graphml,-1.736,-1.7404734
Mo2C_100_5_Au_3_O_0_10_20736.graphml,-4.998,-4.8871098
Mo2C_011_10_Tc_0_O_0_1_20739.graphml,-2.965,-2.9606063
Mo2C_100_5_Rh_3_O_0_11_20748.graphml,-4.66,-4.7972465
Mo2C_110_0_Nb_1_O_0_11_20753.graphml,-4.0169999999999995,-4.0266833
Mo2C_001_2_Zn_0_O_0_4_20761.graphml,-4.093999999999999,-4.0506334
Mo2C_100_0_Nb_1_O_0_7_20778.graphml,-3.168,-3.5199172
Mo2C_100_5_Ag_3_O_0_12_20779.graphml,-3.7769999999999997,-4.4382725
Mo2C_100_5_Ag_3_O_0_9_20795.graphml,-4.99,-4.9417434
Mo2C_011_2_Ta_0_O_0_0_20813.graphml,-4.952,-4.748854
Mo2C_001_5_Pt_0_O_0_4_20826.graphml,-3.366,-3.5017476
Mo2C_010_3_Ir_0_O_0_1_20830.graphml,-4.336,-4.4914837
Mo2C_011_2_Nb_0_O_0_1_20841.graphml,-4.652,-4.4371667
Mo2C_001_1_Ru_1_O_0_3_20843.graphml,-3.716,-3.550375
Mo2C_001_1_Rh_0_O_0_11_20857.graphml,-2.949,-2.9886932
Mo2C_010_2_Cu_1_O_0_4_20861.graphml,-3.8289999999999997,-3.6420145
Mo2C_110_4_Mn_0_O_0_9_20864.graphml,-2.013,-1.973163
Mo2C_001_3_Zn_0_O_0_1_20869.graphml,-3.9010000000000002,-4.000652
Mo2C_010_2_Re_1_O_0_7_20875.graphml,-3.002,-3.0724049
Mo2C_011_7_V_0_O_0_2_20877.graphml,-4.914,-4.8050632
Mo2C_101_0_Nb_1_O_0_0_20905.graphml,-5.069,-4.88999
Mo2C_011_3_Tc_0_O_0_0_20910.graphml,-3.7230000000000003,-3.8116612
Mo2C_110_1_Cr_0_O_0_5_20911.graphml,-4.546,-4.5811186
Mo2C_001_5_V_0_O_0_0_20934.graphml,-3.91,-3.956722
Mo2C_100_3_Os_3_O_0_16_20938.graphml,-3.824,-3.8304474
Mo2C_100_5_Cd_3_O_0_21_20944.graphml,-3.576,-3.5327995
Mo2C_001_2_Cd_1_O_0_5_20955.graphml,-3.1689999999999996,-2.9620445
Mo2C_100_5_Ag_2_O_0_6_20971.graphml,-4.829,-4.9417434
Mo2C_100_2_Tc_0_O_0_13_20979.graphml,-4.781000000000001,-4.7914524
Mo2C_001_1_Ir_1_O_0_0_20983.graphml,-3.5669999999999997,-3.3298075
Mo2C_100_1_Co_0_O_0_8_20989.graphml,-2.728,-2.7344859
Mo2C_001_5_Ni_1_O_0_3_20997.graphml,-4.0489999999999995,-3.7078207
Mo2C_110_0_Co_1_O_0_2_21002.graphml,-3.9819999999999998,-4.471186
Mo2C_010_0_Rh_1_O_0_7_21004.graphml,-3.487,-3.8832495
Mo2C_111_3_V_0_O_0_2_21006.graphml,-3.18,-3.1010005
Mo2C_001_4_Rh_0_O_0_9_21019.graphml,-2.948,-2.9886937
Mo2C_101_5_Pt_1_O_0_0_21025.graphml,-3.426,-3.3880403
Mo2C_010_1_Cu_1_O_0_2_21043.graphml,-4.5680000000000005,-4.5666943
Mo2C_100_2_Au_2_O_0_4_21055.graphml,-5.0,-4.8871098
Mo2C_100_2_Mn_3_O_0_13_21060.graphml,-4.725,-4.8990707
Mo2C_110_1_Ta_1_O_0_10_21063.graphml,-4.143,-4.7585216
Mo2C_110_5_Zn_0_O_0_4_21087.graphml,-2.452,-2.7728732
Mo2C_001_0_Ru_1_O_0_4_21098.graphml,-1.2570000000000001,-0.86155933
Mo2C_100_0_Nb_2_O_0_17_21108.graphml,-3.633,-3.0482385
Mo2C_100_3_Cu_0_O_0_20_21135.graphml,-4.004,-3.908858
Mo2C_100_2_V_1_O_0_1_21136.graphml,-3.6460000000000004,-3.8584795
Mo2C_100_5_Au_1_O_0_21_21143.graphml,-4.529,-4.130577
Mo2C_110_3_Ni_0_O_0_11_21148.graphml,-2.513,-2.467384
Mo2C_100_1_Ag_1_O_0_1_21151.graphml,-3.6860000000000004,-3.678118
Mo2C_100_2_V_0_O_0_10_21158.graphml,-4.9239999999999995,-5.0686026
Mo2C_100_3_Pd_0_O_0_18_21160.graphml,-3.435,-3.5116768
Mo2C_101_9_Tc_1_O_0_2_21167.graphml,-3.568,-4.0630713
Mo2C_101_5_Nb_0_O_0_9_21169.graphml,-1.2790000000000001,-1.3620118
Mo2C_100_0_Ni_3_O_0_10_21170.graphml,-3.313,-3.2605598
Mo2C_010_2_Au_1_O_0_8_21171.graphml,-3.262,-3.0418487
Mo2C_100_0_Tc_3_O_0_12_21174.graphml,-3.072,-3.063411
Mo2C_001_0_Co_0_O_0_4_21189.graphml,-3.239,-3.283641
Mo2C_010_0_Au_1_O_0_2_21198.graphml,-2.56,-2.5763614
Mo2C_001_5_Mn_1_O_0_0_21214.graphml,-3.7760000000000002,-4.018688
Mo2C_110_4_Pt_0_O_0_2_21228.graphml,-1.876,-2.32994
Mo2C_101_5_Rh_1_O_0_0_21229.graphml,-3.415,-3.5615325
Mo2C_101_0_Os_0_O_0_11_21266.graphml,-1.453,-1.3941991
Mo2C_110_5_Cu_1_O_0_1_21270.graphml,-3.7289999999999996,-3.5778544
Mo2C_100_2_Ni_0_O_0_17_21273.graphml,-4.681,-4.8994093
Mo2C_010_1_Cr_1_O_0_7_21275.graphml,-3.917,-3.9049008
Mo2C_100_5_Ni_3_O_0_0_21307.graphml,-5.207999999999999,-5.028942
Mo2C_100_0_Tc_2_O_0_19_21310.graphml,-3.122,-2.9879794
Mo2C_100_5_Ag_0_O_0_13_21324.graphml,-4.4319999999999995,-4.5626755
Mo2C_101_2_Mn_1_O_0_2_21333.graphml,-2.779,-4.106314
Mo2C_010_2_Au_0_O_0_2_21340.graphml,-3.8280000000000003,-3.721308
Mo2C_100_2_Cu_1_O_0_12_21356.graphml,-4.6339999999999995,-4.4994726
Mo2C_010_1_Fe_0_O_0_5_21360.graphml,-1.712,-2.0180185
Mo2C_100_5_Zn_1_O_0_9_21364.graphml,-4.369,-4.466728
Mo2C_101_5_Nb_1_O_0_11_21372.graphml,-2.38,-1.9931853
Mo2C_110_3_W_1_O_0_1_21375.graphml,-3.658,-3.3756766
Mo2C_101_2_Ti_1_O_0_4_21387.graphml,-3.178,-3.1082938
Mo2C_101_4_Au_0_O_0_7_21390.graphml,-3.588,-3.6175983
Mo2C_100_2_Re_0_O_0_11_21393.graphml,-4.4910000000000005,-4.6731
Mo2C_001_5_Cu_0_O_0_4_21401.graphml,-3.842,-3.8160887
Mo2C_101_5_Nb_1_O_0_0_21412.graphml,-5.069,-4.88999
Mo2C_110_0_Nb_0_O_0_0_21416.graphml,-3.679,-3.4075668
Mo2C_111_2_Fe_0_O_0_2_21418.graphml,-2.915,-2.982024
Mo2C_100_5_Ti_1_O_0_2_21430.graphml,-3.634,-3.511413
Mo2C_101_0_Ni_1_O_0_10_21431.graphml,-1.99,-1.9658501
Mo2C_100_0_Zn_1_O_0_21_21432.graphml,-2.93,-3.019447
Mo2C_100_4_Ti_1_O_0_5_21437.graphml,-3.528,-3.417169
Mo2C_100_2_Re_3_O_0_3_21440.graphml,-4.209,-4.116088
Mo2C_100_1_Ag_0_O_0_6_21447.graphml,-3.6639999999999997,-3.7302232
Mo2C_100_0_V_3_O_0_12_21451.graphml,-3.826,-3.811958
Mo2C_100_5_Ni_3_O_0_22_21457.graphml,-4.351,-4.842192
Mo2C_101_3_Cu_0_O_0_1_21459.graphml,-2.542,-2.7762341
Mo2C_100_2_Ag_1_O_0_9_21461.graphml,-4.574,-4.1505294
Mo2C_100_2_Au_0_O_0_14_21465.graphml,-3.423,-3.8078394
Mo2C_010_0_Ru_1_O_0_2_21491.graphml,-3.545,-3.5227635
Mo2C_100_3_Ta_2_O_0_11_21492.graphml,-3.3960000000000004,-3.1847723
Mo2C_100_2_W_1_O_0_7_21494.graphml,-4.515,-4.676473
Mo2C_001_4_Ru_1_O_0_7_21496.graphml,-3.727,-3.5503747
Mo2C_111_5_Fe_0_O_0_2_21509.graphml,-3.847,-3.6640337
Mo2C_100_2_Ag_2_O_0_9_21516.graphml,-4.9910000000000005,-4.4382725
Mo2C_100_2_Ag_1_O_0_8_21517.graphml,-4.434,-4.507809
Mo2C_101_9_Os_0_O_0_0_21526.graphml,-3.2539999999999996,-3.3515387
Mo2C_101_9_Pt_1_O_0_10_21532.graphml,-3.8710000000000004,-3.8962295
Mo2C_101_4_Pt_1_O_0_2_21534.graphml,-3.4589999999999996,-3.7568266
Mo2C_100_2_Rh_0_O_0_6_21544.graphml,-4.518,-4.585695
Mo2C_101_9_Ni_1_O_0_11_21572.graphml,-3.927,-4.280133
Mo2C_101_4_V_1_O_0_10_21577.graphml,-3.4960000000000004,-3.4879205
Mo2C_100_3_W_2_O_0_20_21584.graphml,-2.911,-2.6529744
Mo2C_010_3_W_0_O_0_9_21586.graphml,-3.0780000000000003,-3.3755176
Mo2C_001_1_Nb_1_O_0_1_21589.graphml,-4.024,-4.110551
Mo2C_100_5_Mn_3_O_0_9_21590.graphml,-5.239,-4.7128897
Mo2C_111_3_W_0_O_0_5_21594.graphml,-2.141,-1.9975824
Mo2C_100_5_Cu_1_O_0_7_21611.graphml,-4.648,-4.5904417
Mo2C_101_0_Rh_0_O_0_1_21616.graphml,-3.2939999999999996,-2.9927063
Mo2C_100_2_W_0_O_0_14_21618.graphml,-5.066,-4.834963
Mo2C_010_1_Pd_0_O_0_9_21631.graphml,-3.531,-3.5861375
Mo2C_100_5_Tc_1_O_0_7_21643.graphml,-4.782,-4.7914515
Mo2C_100_3_Ti_2_O_0_21_21652.graphml,-3.997,-3.8600824
Mo2C_001_1_Ti_0_O_0_9_21657.graphml,-4.982,-5.032397
Mo2C_100_0_Zn_1_O_0_12_21660.graphml,-2.421,-2.0754771
Mo2C_101_9_Pt_1_O_0_6_21663.graphml,-3.4589999999999996,-3.7568266
Mo2C_101_4_Cu_1_O_0_9_21670.graphml,-3.675,-3.7038476
Mo2C_110_3_Cd_0_O_0_2_21675.graphml,-2.719,-2.27353
Mo2C_101_8_Fe_0_O_0_0_21677.graphml,-3.193,-3.7998707
Mo2C_100_4_Zn_0_O_0_1_21678.graphml,-3.947,-3.7909482
Mo2C_100_5_Os_2_O_0_1_21710.graphml,-3.2119999999999997,-3.1258104
Mo2C_101_9_Rh_1_O_0_11_21719.graphml,-3.911,-4.2570357
Mo2C_111_0_Tc_0_O_0_2_21727.graphml,-2.969,-2.9555144
Mo2C_100_5_Cd_3_O_0_7_21738.graphml,-4.845,-4.765282
Mo2C_100_2_Os_2_O_0_5_21753.graphml,-3.8560000000000003,-4.281149
Mo2C_100_5_Re_2_O_0_2_21761.graphml,-3.275,-4.116088
Mo2C_001_4_Ir_0_O_0_1_21767.graphml,-3.568,-3.3298078
Mo2C_100_0_W_1_O_0_4_21768.graphml,-3.57,-3.6486292
Mo2C_100_3_V_1_O_0_19_21770.graphml,-3.61,-3.4986947
Mo2C_010_3_Ru_0_O_0_5_21781.graphml,-4.111000000000001,-3.8072996
Mo2C_100_4_Cr_0_O_0_4_21794.graphml,-5.034,-4.945163
Mo2C_110_4_Nb_1_O_0_11_21804.graphml,-2.076,-2.2525375
Mo2C_110_1_Ir_0_O_0_6_21818.graphml,-3.9339999999999997,-3.91136
Mo2C_111_3_Cu_0_O_0_2_21844.graphml,-3.1660000000000004,-3.5735006
Mo2C_100_2_Zn_3_O_0_17_21845.graphml,-4.8660000000000005,-4.2835045
Mo2C_110_4_Tc_0_O_0_0_21852.graphml,-2.6039999999999996,-3.0052767
Mo2C_100_3_Ru_2_O_0_20_21861.graphml,-3.699,-3.687279
Mo2C_101_2_Tc_0_O_0_5_21867.graphml,-3.483,-3.3886068
Mo2C_101_0_Au_1_O_0_2_21899.graphml,-1.7480000000000002,-1.659534
Mo2C_101_7_Ni_0_O_0_8_21908.graphml,-3.699,-3.5152104
Mo2C_110_4_Ta_1_O_0_4_21911.graphml,-1.9980000000000002,-2.1236265
Mo2C_110_4_V_1_O_0_6_21912.graphml,-1.9509999999999998,-1.8711141
Mo2C_100_5_Au_1_O_0_12_21914.graphml,-4.526,-4.265273
Mo2C_100_3_V_0_O_0_7_21921.graphml,-3.793,-3.7627454
Mo2C_101_8_Ti_0_O_0_1_21924.graphml,-2.577,-2.542712
Mo2C_100_2_Fe_2_O_0_9_21942.graphml,-5.2989999999999995,-4.9789524
Mo2C_100_2_Nb_2_O_0_14_21948.graphml,-5.159,-4.8855057
Mo2C_011_11_Pt_0_O_0_2_21953.graphml,-3.938,-3.8474627
Mo2C_101_0_Ti_1_O_0_11_21970.graphml,-1.307,-1.1732737
Mo2C_100_3_Re_3_O_0_20_21974.graphml,-2.435,-2.6134865
Mo2C_100_3_V_2_O_0_10_21975.graphml,-3.826,-3.745806
Mo2C_101_0_Rh_0_O_0_7_22005.graphml,-3.862,-3.8061302
Mo2C_110_4_Rh_0_O_0_2_22007.graphml,-1.963,-1.8397337
Mo2C_100_2_Ti_0_O_0_10_22010.graphml,-5.071000000000001,-5.003862
Mo2C_001_3_Tc_0_O_0_0_22011.graphml,-2.588,-2.7753603
Mo2C_111_7_W_0_O_0_4_22013.graphml,-3.88,-4.1809044
Mo2C_100_5_Re_0_O_0_7_22017.graphml,-4.638,-4.6127625
Mo2C_100_2_Zn_0_O_0_16_22022.graphml,-4.543,-3.956383
Mo2C_110_0_Re_1_O_0_11_22031.graphml,-3.9419999999999997,-4.039295
Mo2C_111_9_Cu_0_O_0_1_22051.graphml,-4.072,-4.028714
Mo2C_001_1_W_0_O_0_7_22056.graphml,-2.975,-3.069083
Mo2C_110_1_V_1_O_0_6_22061.graphml,-4.42,-4.251879
Mo2C_001_3_Cu_1_O_0_0_22073.graphml,-3.985,-4.0023375
Mo2C_100_1_Cu_1_O_0_4_22077.graphml,-3.6660000000000004,-3.8459632
Mo2C_100_0_Au_2_O_0_3_22078.graphml,-3.28,-3.059994
Mo2C_001_5_Ag_0_O_0_1_22082.graphml,-3.4810000000000003,-3.6184657
Mo2C_100_3_Fe_2_O_0_9_22093.graphml,-2.824,-2.7280247
Mo2C_100_2_Nb_3_O_0_1_22094.graphml,-3.344,-3.299189
Mo2C_110_0_Fe_1_O_0_5_22105.graphml,-4.099,-3.938887
Mo2C_110_0_Pt_1_O_0_9_22106.graphml,-3.5189999999999997,-3.8275783
Mo2C_011_2_W_0_O_0_0_22119.graphml,-4.763999999999999,-4.738844
Mo2C_100_5_Os_3_O_0_8_22124.graphml,-4.269,-4.826896
Mo2C_100_3_Rh_2_O_0_20_22126.graphml,-3.5869999999999997,-3.3839052
Mo2C_011_0_Ir_0_O_0_0_22142.graphml,-2.5669999999999997,-2.499903
Mo2C_100_3_Os_1_O_0_3_22145.graphml,-3.478,-3.3172238
Mo2C_100_2_W_2_O_0_18_22153.graphml,-4.035,-4.456273
Mo2C_101_5_Ti_0_O_0_8_22160.graphml,-1.278,-1.4571669
Mo2C_101_5_Nb_0_O_0_0_22164.graphml,-4.843999999999999,-4.5430408
Mo2C_100_2_Rh_1_O_0_6_22166.graphml,-4.069,-4.629932
Mo2C_100_0_Ti_2_O_0_22_22167.graphml,-3.998,-3.8600829
Mo2C_100_5_Os_3_O_0_5_22169.graphml,-5.152,-4.281149
Mo2C_010_2_Au_0_O_0_9_22172.graphml,-3.267,-3.041849
Mo2C_111_6_Au_0_O_0_5_22175.graphml,-3.514,-3.9778512
Mo2C_100_3_Pd_3_O_0_4_22180.graphml,-2.886,-2.868481
Mo2C_100_3_Mn_1_O_0_5_22186.graphml,-4.823,-4.8706703
Mo2C_100_2_Cr_2_O_0_6_22187.graphml,-4.757,-4.886996
Mo2C_111_4_Fe_0_O_0_5_22188.graphml,-3.937,-3.9165037
Mo2C_100_5_Zn_0_O_0_6_22191.graphml,-4.3660000000000005,-4.4667287
Mo2C_100_5_Fe_3_O_0_21_22192.graphml,-4.2589999999999995,-4.2943754
Mo2C_100_3_Ta_0_O_0_7_22200.graphml,-3.952,-4.0947466
Mo2C_001_0_Re_0_O_0_6_22204.graphml,-3.148,-3.1638303
Mo2C_110_5_Os_1_O_0_2_22206.graphml,-2.898,-2.7804673
Mo2C_100_0_Ta_1_O_0_7_22213.graphml,-3.218,-3.238817
Mo2C_101_0_Cd_0_O_0_9_22219.graphml,-2.205,-2.0967877
Mo2C_100_5_Re_0_O_0_0_22228.graphml,-3.128,-3.3291996
Mo2C_001_4_W_0_O_0_4_22235.graphml,-4.99,-5.0907545
Mo2C_100_3_V_1_O_0_4_22237.graphml,-3.6060000000000003,-3.6384645
Mo2C_110_2_Nb_1_O_0_7_22240.graphml,-4.099,-3.986327
Mo2C_100_4_Tc_0_O_0_1_22243.graphml,-4.685,-4.855922
Mo2C_001_4_Pt_0_O_0_8_22245.graphml,-3.0039999999999996,-2.9908078
Mo2C_110_5_Nb_0_O_0_11_22247.graphml,-2.521,-2.2225502
Mo2C_100_2_Ir_2_O_0_19_22257.graphml,-5.175,-4.5360746
