MDF_ASEdb_ID,graphFileName,bindingEnergy(eV)
24997,Mo2C_011_5_Pt_0_O_0_2_24997.graphml,-2.68853654
24999,Mo2C_100_2_Os_3_O_0_21_24999.graphml,-4.48356502
25000,Mo2C_101_0_Ag_0_O_0_7_25000.graphml,-4.09113863
25001,Mo2C_100_2_Ni_3_O_0_1_25001.graphml,-3.55172689
25002,Mo2C_101_7_Pd_1_O_0_2_25002.graphml,-3.47530172
25003,Mo2C_111_6_Fe_0_O_0_5_25003.graphml,-4.07524063
25006,Mo2C_001_3_Fe_1_O_0_2_25006.graphml,-3.41598006
25007,Mo2C_010_1_W_1_O_0_3_25007.graphml,-4.13187296
25008,Mo2C_110_2_Tc_1_O_0_6_25008.graphml,-3.58753612
25009,Mo2C_001_5_Pt_0_O_0_1_25009.graphml,-3.41311157
25010,Mo2C_101_7_Rh_1_O_0_0_25010.graphml,-3.56290004
25011,Mo2C_100_5_Cd_3_O_0_1_25011.graphml,-3.29388067
25012,Mo2C_100_5_Ni_3_O_0_2_25012.graphml,-3.4869167
25013,Mo2C_100_3_Ag_2_O_0_9_25013.graphml,-3.01132607
25014,Mo2C_010_1_Pd_0_O_0_7_25014.graphml,-4.53263431
25015,Mo2C_011_3_Pt_0_O_0_3_25015.graphml,-4.25663803
25016,Mo2C_010_2_Ir_1_O_0_7_25016.graphml,-2.05253465
25017,Mo2C_100_3_Fe_0_O_0_12_25017.graphml,-4.36240523
25019,Mo2C_110_4_V_1_O_0_2_25019.graphml,-2.05827352
25020,Mo2C_101_0_Pt_1_O_0_5_25020.graphml,-3.42332656
25023,Mo2C_100_5_Ir_0_O_0_5_25023.graphml,-4.53001452
25024,Mo2C_101_4_Fe_1_O_0_7_25024.graphml,-3.75802285
25025,Mo2C_101_5_Ir_0_O_0_7_25025.graphml,-2.250295
25026,Mo2C_100_0_Rh_2_O_0_8_25026.graphml,-2.73814427
25028,Mo2C_100_5_Co_2_O_0_11_25028.graphml,-4.24676278
25030,Mo2C_100_3_Ta_0_O_0_2_25030.graphml,-3.37151642
25031,Mo2C_100_4_Ru_1_O_0_0_25031.graphml,-4.20116188
25032,Mo2C_010_2_Ni_0_O_0_0_25032.graphml,-2.55484562
25035,Mo2C_001_2_Re_1_O_0_7_25035.graphml,-4.47862699
25036,Mo2C_100_0_Ni_2_O_0_5_25036.graphml,-2.9814716
25040,Mo2C_101_0_Cd_0_O_0_0_25040.graphml,-3.96017303
25041,Mo2C_100_2_Pt_0_O_0_2_25041.graphml,-3.41359938
25042,Mo2C_100_5_Fe_3_O_0_10_25042.graphml,-3.98181909
25043,Mo2C_100_5_Fe_0_O_0_13_25043.graphml,-4.84895203
25047,Mo2C_100_3_Pt_3_O_0_7_25047.graphml,-2.72615737
25048,Mo2C_101_5_Pt_1_O_0_7_25048.graphml,-1.848855
25049,Mo2C_100_2_Re_2_O_0_0_25049.graphml,-3.22107596
25050,Mo2C_100_3_Ti_0_O_0_9_25050.graphml,-3.99113626
25051,Mo2C_100_1_W_1_O_0_5_25051.graphml,-2.58789399
25053,Mo2C_100_5_Ta_1_O_0_22_25053.graphml,-5.31410908
25058,Mo2C_110_5_Co_1_O_0_5_25058.graphml,-2.62830511
25059,Mo2C_101_4_V_0_O_0_6_25059.graphml,-4.24060431
25060,Mo2C_111_4_Ni_0_O_0_0_25060.graphml,-2.95375727
25063,Mo2C_101_7_Cd_0_O_0_4_25063.graphml,-3.5827174
25065,Mo2C_110_4_Pd_1_O_0_6_25065.graphml,-1.84094938
25067,Mo2C_101_0_Ag_0_O_0_5_25067.graphml,-3.83902249
25068,Mo2C_100_4_Cu_1_O_0_2_25068.graphml,-2.77203951
25070,Mo2C_100_3_Re_0_O_0_21_25070.graphml,-3.53401938
25071,Mo2C_100_2_Mn_2_O_0_14_25071.graphml,-4.90042936
25072,Mo2C_111_2_Fe_0_O_0_0_25072.graphml,-0.9815203
25073,Mo2C_001_1_Pd_0_O_0_11_25073.graphml,-2.95050724
25075,Mo2C_100_3_Nb_1_O_0_2_25075.graphml,-3.19042691
25077,Mo2C_100_0_Ru_2_O_0_15_25077.graphml,-2.66118516
25080,Mo2C_100_5_Ti_0_O_0_18_25080.graphml,-5.48452111
25081,Mo2C_101_2_Pt_0_O_0_8_25081.graphml,-3.17750922
25082,Mo2C_100_0_W_1_O_0_8_25082.graphml,-3.57224455
25083,Mo2C_101_4_V_1_O_0_9_25083.graphml,-3.49221486
25085,Mo2C_110_3_Pd_1_O_0_11_25085.graphml,-2.86908193
25087,Mo2C_011_0_Zn_0_O_0_3_25087.graphml,-4.70197483
25088,Mo2C_110_3_Cr_0_O_0_8_25088.graphml,-2.13580978
25089,Mo2C_100_3_Co_1_O_0_2_25089.graphml,-3.55589317
25090,Mo2C_100_2_Cd_3_O_0_19_25090.graphml,-3.5755446
25091,Mo2C_110_4_Tc_0_O_0_4_25091.graphml,-1.91332511
25092,Mo2C_010_0_Pd_0_O_0_2_25092.graphml,-2.32542893
25093,Mo2C_010_1_Zn_0_O_0_1_25093.graphml,-3.68662191
25096,Mo2C_100_0_Cd_1_O_0_21_25096.graphml,-2.68997763
25097,Mo2C_110_0_Cd_0_O_0_4_25097.graphml,-4.44368282
25099,Mo2C_001_0_Cr_0_O_0_1_25099.graphml,-3.50219175
25103,Mo2C_100_2_Fe_2_O_0_1_25103.graphml,-3.53207491
25104,Mo2C_100_2_Tc_3_O_0_18_25104.graphml,-3.62441799
25105,Mo2C_001_4_Fe_1_O_0_10_25105.graphml,-1.61603668
25106,Mo2C_011_5_Cr_0_O_0_2_25106.graphml,-2.57614592
25107,Mo2C_101_9_Ni_0_O_0_1_25107.graphml,-3.58615432
25108,Mo2C_100_2_Cr_1_O_0_22_25108.graphml,-5.22851927
25109,Mo2C_011_0_W_0_O_0_3_25109.graphml,-4.55811737
25110,Mo2C_011_2_Os_0_O_0_1_25110.graphml,-4.2473155999999985
25111,Mo2C_100_0_Nb_1_O_0_16_25111.graphml,-3.03639789
25112,Mo2C_100_5_Tc_0_O_0_18_25112.graphml,-4.70190999
25113,Mo2C_100_5_Pt_3_O_0_6_25113.graphml,-5.11877585
25115,Mo2C_101_5_Co_1_O_0_4_25115.graphml,-3.60811892
25116,Mo2C_100_2_Pd_3_O_0_10_25116.graphml,-4.78239729
25119,Mo2C_001_1_Os_0_O_0_4_25119.graphml,-3.81434125
25120,Mo2C_001_2_Ni_0_O_0_5_25120.graphml,-4.3494875
25121,Mo2C_100_2_Mn_2_O_0_10_25121.graphml,-4.60677947
25123,Mo2C_100_3_Cr_3_O_0_2_25123.graphml,-3.21036705
25125,Mo2C_100_2_Os_1_O_0_16_25125.graphml,-3.74695621
25126,Mo2C_010_3_Ru_1_O_0_1_25126.graphml,-3.74399554
25127,Mo2C_101_5_Cr_0_O_0_10_25127.graphml,-2.4914199
25128,Mo2C_100_3_Ti_2_O_0_10_25128.graphml,-3.99782745
25129,Mo2C_100_5_Cd_1_O_0_11_25129.graphml,-4.4222417
25131,Mo2C_010_3_V_1_O_0_0_25131.graphml,-3.71811656
25132,Mo2C_100_3_Re_1_O_0_21_25132.graphml,-3.22010615
25134,Mo2C_100_3_W_1_O_0_20_25134.graphml,-2.84449407
25136,Mo2C_101_5_Co_0_O_0_0_25136.graphml,-4.29498482
25137,Mo2C_010_1_Rh_0_O_0_9_25137.graphml,-3.29519097
25139,Mo2C_101_0_Tc_0_O_0_3_25139.graphml,-2.44524055
25140,Mo2C_100_5_Zn_2_O_0_6_25140.graphml,-4.81735529
25141,Mo2C_100_0_Fe_1_O_0_15_25141.graphml,-3.74899608
25144,Mo2C_100_2_Os_3_O_0_15_25144.graphml,-5.1506554000000015
25145,Mo2C_001_0_Os_0_O_0_0_25145.graphml,-3.21535235
25146,Mo2C_110_2_Re_0_O_0_10_25146.graphml,-3.59563107
25148,Mo2C_011_11_Cr_0_O_0_1_25148.graphml,-2.58722103
25149,Mo2C_110_4_Zn_1_O_0_6_25149.graphml,-1.86440347
25151,Mo2C_111_6_Ti_0_O_0_5_25151.graphml,-4.03641482
25153,Mo2C_100_2_Nb_2_O_0_4_25153.graphml,-4.9253418
25155,Mo2C_010_0_Pd_1_O_0_1_25155.graphml,-3.90096182
25156,Mo2C_101_5_Cu_0_O_0_10_25156.graphml,-2.1621324
25158,Mo2C_100_5_Fe_2_O_0_5_25158.graphml,-4.25957667
25159,Mo2C_100_3_Fe_1_O_0_1_25159.graphml,-1.88089776
25160,Mo2C_100_5_Co_3_O_0_14_25160.graphml,-4.76487693
25162,Mo2C_101_5_Os_0_O_0_3_25162.graphml,-3.72491611
25163,Mo2C_010_2_Cr_1_O_0_8_25163.graphml,-2.65423303
25164,Mo2C_100_5_Re_3_O_0_4_25164.graphml,-4.20837682
25165,Mo2C_100_0_Cu_0_O_0_5_25165.graphml,-1.87377226
25166,Mo2C_100_0_Os_2_O_0_0_25166.graphml,-2.9163754
25167,Mo2C_101_5_Pt_1_O_0_4_25167.graphml,-3.69695179
25168,Mo2C_101_4_Mn_1_O_0_1_25168.graphml,-4.31317335
25170,Mo2C_100_2_Ta_0_O_0_7_25170.graphml,-4.9581084
25171,Mo2C_100_4_Re_0_O_0_2_25171.graphml,-2.32534063
25172,Mo2C_101_0_Co_0_O_0_2_25172.graphml,-1.75891815
25173,Mo2C_001_1_Ir_1_O_0_3_25173.graphml,-3.4795022000000007
25174,Mo2C_101_4_Os_1_O_0_3_25174.graphml,-2.05800158
25175,Mo2C_100_2_Ti_3_O_0_10_25175.graphml,-4.76232185
25177,Mo2C_100_1_Os_0_O_0_5_25177.graphml,-2.27390615
25178,Mo2C_100_4_Ir_0_O_0_2_25178.graphml,-2.31800373
25180,Mo2C_100_3_Cr_2_O_0_23_25180.graphml,-3.40070559
25181,Mo2C_111_7_Mn_0_O_0_3_25181.graphml,-4.43162631
25182,Mo2C_101_7_Cd_0_O_0_0_25182.graphml,-3.67876136
25183,Mo2C_110_5_Ni_0_O_0_5_25183.graphml,-2.3051114
25184,Mo2C_100_5_Au_2_O_0_12_25184.graphml,-5.000847900000001
25185,Mo2C_101_3_Nb_0_O_0_1_25185.graphml,-2.52340966
25186,Mo2C_101_9_Cu_0_O_0_4_25186.graphml,-3.56247974
25187,Mo2C_101_0_Pd_0_O_0_8_25187.graphml,-3.99512409
25188,Mo2C_100_5_Ag_0_O_0_18_25188.graphml,-4.20326169
25189,Mo2C_011_10_Ag_0_O_0_0_25189.graphml,-4.16501539
25192,Mo2C_100_1_Tc_0_O_0_2_25192.graphml,-2.60953002
25193,Mo2C_100_2_Rh_0_O_0_13_25193.graphml,-4.51753887
25194,Mo2C_100_5_Cd_0_O_0_5_25194.graphml,-4.42237614
25195,Mo2C_100_3_Ni_1_O_0_2_25195.graphml,-3.69050955
25196,Mo2C_100_4_Cd_0_O_0_1_25196.graphml,-3.89252667
25197,Mo2C_101_5_Ag_1_O_0_7_25197.graphml,-1.75075661
25198,Mo2C_100_2_Au_2_O_0_13_25198.graphml,-5.00058223
25200,Mo2C_101_5_Ru_1_O_0_2_25200.graphml,-3.27998655
25203,Mo2C_110_2_Cr_1_O_0_1_25203.graphml,-4.14353227
25204,Mo2C_100_2_Au_3_O_0_9_25204.graphml,-5.00084206
25205,Mo2C_100_0_Ni_3_O_0_4_25205.graphml,-2.98207341
25206,Mo2C_100_3_Cr_3_O_0_20_25206.graphml,-2.83790064
25211,Mo2C_100_3_Rh_3_O_0_12_25211.graphml,-2.73779869
25213,Mo2C_101_9_Ti_0_O_0_1_25213.graphml,-5.17575543
25214,Mo2C_110_1_Au_1_O_0_6_25214.graphml,-4.12490957
25215,Mo2C_101_9_W_1_O_0_2_25215.graphml,-4.37756504
25216,Mo2C_001_5_Cr_0_O_0_3_25216.graphml,-5.03100614
25217,Mo2C_101_7_Ta_1_O_0_9_25217.graphml,-3.43343521
25218,Mo2C_001_2_Ti_0_O_0_2_25218.graphml,-4.95539791
25219,Mo2C_100_5_Mn_0_O_0_7_25219.graphml,-4.90132243
25220,Mo2C_010_3_Ti_0_O_0_3_25220.graphml,-2.3693695
25222,Mo2C_001_3_Co_1_O_0_1_25222.graphml,-3.50966315
25223,Mo2C_110_1_Au_1_O_0_3_25223.graphml,-4.09344878
25224,Mo2C_111_7_Os_0_O_0_2_25224.graphml,-3.79690649
25226,Mo2C_110_4_Cr_0_O_0_4_25226.graphml,-1.98327471
25228,Mo2C_101_5_Ti_1_O_0_1_25228.graphml,-5.10360706
25229,Mo2C_101_4_Pd_0_O_0_6_25229.graphml,-3.60325421
25230,Mo2C_110_5_Pt_0_O_0_3_25230.graphml,-2.57740736
25231,Mo2C_101_4_Cu_1_O_0_1_25231.graphml,-3.7255297
25232,Mo2C_110_1_Ta_0_O_0_10_25232.graphml,-4.04589445
25233,Mo2C_101_0_Cu_0_O_0_5_25233.graphml,-3.37406663
25234,Mo2C_100_5_Co_2_O_0_17_25234.graphml,-4.76435328
25235,Mo2C_100_5_Ni_1_O_0_14_25235.graphml,-4.50185341
25236,Mo2C_100_2_Ti_2_O_0_5_25236.graphml,-5.00746204
25238,Mo2C_100_5_Mn_3_O_0_18_25238.graphml,-5.2431545
25241,Mo2C_100_2_Mn_2_O_0_3_25241.graphml,-3.51971803
25242,Mo2C_011_3_Pd_0_O_0_1_25242.graphml,-4.87521869
25243,Mo2C_100_2_Ta_3_O_0_20_25243.graphml,-5.27106157
25246,Mo2C_100_2_Ir_3_O_0_10_25246.graphml,-4.55511661
25247,Mo2C_100_3_Ru_1_O_0_7_25247.graphml,-3.44733634
25248,Mo2C_010_0_Tc_1_O_0_2_25248.graphml,-3.09570931
25249,Mo2C_100_5_Mn_0_O_0_21_25249.graphml,-4.23933828
25250,Mo2C_100_5_Ti_1_O_0_13_25250.graphml,-5.48581714
25252,Mo2C_100_2_Tc_2_O_0_6_25252.graphml,-4.58302668
25255,Mo2C_110_5_Ti_1_O_0_4_25255.graphml,-2.75332872
25257,Mo2C_010_1_Ti_1_O_0_3_25257.graphml,-4.14722098
25259,Mo2C_100_3_Mn_1_O_0_10_25259.graphml,-3.27488075
25261,Mo2C_111_1_Au_0_O_0_2_25261.graphml,-4.11687394
25262,Mo2C_100_0_Ti_1_O_0_10_25262.graphml,-3.54418286
25263,Mo2C_100_5_Re_3_O_0_7_25263.graphml,-5.07775519
25264,Mo2C_100_3_Nb_1_O_0_21_25264.graphml,-3.83148582
25265,Mo2C_100_3_Re_1_O_0_18_25265.graphml,-2.92345335
25266,Mo2C_110_0_Zn_1_O_0_2_25266.graphml,-4.67136404
25267,Mo2C_100_0_Os_2_O_0_8_25267.graphml,-2.73329026
25270,Mo2C_001_4_Zn_0_O_0_7_25270.graphml,-3.86503073
25271,Mo2C_111_5_Rh_0_O_0_0_25271.graphml,-1.85406744
25272,Mo2C_100_5_Re_3_O_0_8_25272.graphml,-4.65706882
25273,Mo2C_001_3_V_0_O_0_1_25273.graphml,-3.46193691
25274,Mo2C_101_5_Au_0_O_0_11_25274.graphml,-2.08872896
25275,Mo2C_011_5_Tc_0_O_0_2_25275.graphml,-2.50165334
25278,Mo2C_010_3_Au_1_O_0_3_25278.graphml,-1.91003801
25279,Mo2C_010_1_Ru_1_O_0_1_25279.graphml,-3.74972419
25280,Mo2C_001_4_Au_1_O_0_5_25280.graphml,-0.45815501
25282,Mo2C_100_3_Fe_3_O_0_10_25282.graphml,-2.82528875
25283,Mo2C_100_0_Fe_2_O_0_21_25283.graphml,-3.59805895
25284,Mo2C_100_2_Ag_0_O_0_11_25284.graphml,-4.57132176
25285,Mo2C_010_2_Ag_0_O_0_5_25285.graphml,-4.09654163
25286,Mo2C_010_0_Fe_1_O_0_0_25286.graphml,-3.75927532
25287,Mo2C_101_7_Rh_0_O_0_8_25287.graphml,-3.61133981
25288,Mo2C_101_9_Ir_0_O_0_0_25288.graphml,-2.31199903
25290,Mo2C_100_5_Mn_3_O_0_15_25290.graphml,-5.24230725
25292,Mo2C_101_9_Mn_0_O_0_9_25292.graphml,-4.24700027
25293,Mo2C_101_4_Ag_1_O_0_2_25293.graphml,-3.75112219
25294,Mo2C_100_3_Fe_1_O_0_2_25294.graphml,-3.45406341
25295,Mo2C_111_8_Rh_0_O_0_2_25295.graphml,-4.15295113
25296,Mo2C_101_9_Cu_0_O_0_8_25296.graphml,-3.56088633
25297,Mo2C_100_0_Ag_3_O_0_11_25297.graphml,-1.51323353
25299,Mo2C_011_1_Ta_0_O_0_2_25299.graphml,-4.73646735
25300,Mo2C_111_3_W_0_O_0_4_25300.graphml,-3.73699496
25301,Mo2C_100_5_Ta_2_O_0_18_25301.graphml,-5.27151929
25304,Mo2C_110_1_W_0_O_0_2_25304.graphml,-4.12658427
25305,Mo2C_100_3_Ti_2_O_0_9_25305.graphml,-4.05937354
25306,Mo2C_011_1_Pt_0_O_0_3_25306.graphml,-2.95828829
25307,Mo2C_100_5_Ti_0_O_0_1_25307.graphml,-3.47912422
25308,Mo2C_010_3_Ag_1_O_0_6_25308.graphml,-3.4258543
25310,Mo2C_100_0_Co_0_O_0_21_25310.graphml,-5.14031277
25311,Mo2C_111_7_Co_0_O_0_5_25311.graphml,-5.03951673
25313,Mo2C_100_0_Ta_0_O_0_16_25313.graphml,-3.24882782
25314,Mo2C_111_8_Pt_0_O_0_1_25314.graphml,-3.84053646
25315,Mo2C_100_2_Rh_1_O_0_19_25315.graphml,-4.59918464
25316,Mo2C_110_2_Ti_1_O_0_3_25316.graphml,-4.593735700000001
25319,Mo2C_111_2_Nb_0_O_0_0_25319.graphml,-3.2968944
25320,Mo2C_111_2_Os_0_O_0_1_25320.graphml,-1.3342003
25321,Mo2C_111_2_Ru_0_O_0_1_25321.graphml,-1.36522514
25327,Mo2C_001_0_Ta_1_O_0_4_25327.graphml,-1.99383834
25329,Mo2C_001_5_V_1_O_0_2_25329.graphml,-5.29959235
25330,Mo2C_101_4_Ta_1_O_0_1_25330.graphml,-4.14987062
25331,Mo2C_100_3_Ir_1_O_0_12_25331.graphml,-3.06532364
25333,Mo2C_011_1_Zn_0_O_0_1_25333.graphml,-3.06439851
25335,Mo2C_111_5_Ti_0_O_0_0_25335.graphml,-4.63359738
25337,Mo2C_100_2_Ag_2_O_0_10_25337.graphml,-4.9915235
25338,Mo2C_110_4_Mn_1_O_0_11_25338.graphml,-2.00968517
25341,Mo2C_101_5_Pd_0_O_0_4_25341.graphml,-3.9484909
25342,Mo2C_101_9_Cd_0_O_0_3_25342.graphml,-2.2793887
25343,Mo2C_001_3_Ag_1_O_0_6_25343.graphml,-3.72179672
25344,Mo2C_101_0_Ru_1_O_0_11_25344.graphml,-1.26367561
25345,Mo2C_100_2_Pt_3_O_0_13_25345.graphml,-4.67064557
25346,Mo2C_100_3_Nb_1_O_0_19_25346.graphml,-3.45747821
25347,Mo2C_001_4_Pt_0_O_0_5_25347.graphml,-3.65572397
25348,Mo2C_001_1_Zn_0_O_0_9_25348.graphml,-1.88893473
25349,Mo2C_100_3_Pd_1_O_0_8_25349.graphml,-1.94991066
25350,Mo2C_101_2_Re_1_O_0_9_25350.graphml,-3.12603895
25352,Mo2C_010_2_Ag_0_O_0_1_25352.graphml,-4.1003523
25353,Mo2C_010_3_Fe_0_O_0_9_25353.graphml,-2.87313793
25354,Mo2C_010_1_Rh_0_O_0_1_25354.graphml,-4.19204554
25355,Mo2C_100_0_Pd_3_O_0_4_25355.graphml,-2.88644675
25357,Mo2C_101_0_Os_0_O_0_8_25357.graphml,-1.45339397
25358,Mo2C_100_2_Zn_3_O_0_15_25358.graphml,-5.02857543
25359,Mo2C_100_3_Rh_0_O_0_20_25359.graphml,-2.893919
25361,Mo2C_100_2_Ta_0_O_0_13_25361.graphml,-5.28824124
25362,Mo2C_011_8_Co_0_O_0_1_25362.graphml,-2.86521304
25363,Mo2C_100_5_Ni_3_O_0_12_25363.graphml,-3.8247275
25366,Mo2C_100_0_Re_3_O_0_15_25366.graphml,-3.1411155
25367,Mo2C_111_5_Rh_0_O_0_3_25367.graphml,-3.52814307
25368,Mo2C_101_0_V_1_O_0_10_25368.graphml,-2.38442324
25369,Mo2C_010_0_Ti_0_O_0_2_25369.graphml,-4.19062323
25370,Mo2C_111_1_Tc_0_O_0_0_25370.graphml,-3.25063042
25371,Mo2C_011_11_Re_0_O_0_1_25371.graphml,-2.42910455
25372,Mo2C_110_5_Ti_0_O_0_5_25372.graphml,-2.85351432
25373,Mo2C_111_4_Pt_0_O_0_1_25373.graphml,-2.33180752
25375,Mo2C_010_3_Ag_1_O_0_1_25375.graphml,-3.45646716
25376,Mo2C_011_8_Ti_0_O_0_0_25376.graphml,-4.74828583
25377,Mo2C_101_8_Rh_0_O_0_0_25377.graphml,-2.18726393
25378,Mo2C_100_2_Cr_2_O_0_3_25378.graphml,-3.50476918
25380,Mo2C_101_2_W_1_O_0_8_25380.graphml,-3.11488049
25381,Mo2C_100_3_W_2_O_0_2_25381.graphml,-3.20639538
25382,Mo2C_010_0_Cu_0_O_0_1_25382.graphml,-3.82666779
25383,Mo2C_100_3_Re_3_O_0_8_25383.graphml,-3.14147114
25384,Mo2C_100_1_Mn_1_O_0_1_25384.graphml,-4.82543978
25385,Mo2C_001_2_Ag_0_O_0_4_25385.graphml,-3.48049831
25388,Mo2C_100_0_Ir_2_O_0_2_25388.graphml,-3.86400313
25389,Mo2C_101_9_Re_1_O_0_8_25389.graphml,-3.46979983
25391,Mo2C_011_1_Tc_0_O_0_0_25391.graphml,-3.9106198
25392,Mo2C_100_5_Co_3_O_0_23_25392.graphml,-4.76534968
25394,Mo2C_010_1_Rh_1_O_0_3_25394.graphml,-4.19329028
25395,Mo2C_110_3_Ni_0_O_0_7_25395.graphml,-2.51025841
25396,Mo2C_001_4_Ta_0_O_0_4_25396.graphml,-5.19354378
25397,Mo2C_100_3_Mn_1_O_0_4_25397.graphml,-3.55438642
25400,Mo2C_110_5_Rh_0_O_0_5_25400.graphml,-2.50822455
25401,Mo2C_100_0_Ta_1_O_0_19_25401.graphml,-3.49474738
25402,Mo2C_011_9_Nb_0_O_0_1_25402.graphml,-4.795281200000002
25403,Mo2C_111_6_Tc_0_O_0_0_25403.graphml,-3.79394625
25404,Mo2C_111_6_Ir_0_O_0_5_25404.graphml,-4.00761593
25405,Mo2C_111_7_Cu_0_O_0_2_25405.graphml,-4.00445229
25408,Mo2C_110_0_Re_0_O_0_6_25408.graphml,-4.52509558
25409,Mo2C_001_4_Au_1_O_0_9_25409.graphml,-2.35447462
25410,Mo2C_111_9_W_0_O_0_0_25410.graphml,-4.36697211
25414,Mo2C_100_5_Tc_3_O_0_8_25414.graphml,-4.71694586
25415,Mo2C_001_1_Mn_1_O_0_9_25415.graphml,-1.5915208
25416,Mo2C_111_2_Rh_0_O_0_5_25416.graphml,-2.87505355
25417,Mo2C_100_2_Ir_3_O_0_20_25417.graphml,-3.94394047
25421,Mo2C_001_4_Co_0_O_0_3_25421.graphml,-2.05560425
25422,Mo2C_100_3_Co_3_O_0_15_25422.graphml,-3.45929031
25425,Mo2C_100_5_Ag_3_O_0_21_25425.graphml,-3.77607279
25426,Mo2C_100_5_Cr_0_O_0_12_25426.graphml,-4.55408828
25427,Mo2C_001_5_Cr_1_O_0_1_25427.graphml,-3.91983507
25429,Mo2C_110_1_Au_0_O_0_6_25429.graphml,-4.09668525
25430,Mo2C_100_1_Pd_1_O_0_2_25430.graphml,-2.42602896
25431,Mo2C_100_5_Ta_0_O_0_7_25431.graphml,-5.31404991
25432,Mo2C_011_7_Nb_0_O_0_0_25432.graphml,-3.85812185
25433,Mo2C_110_0_Ir_1_O_0_3_25433.graphml,-3.72521876
25434,Mo2C_011_4_Nb_0_O_0_1_25434.graphml,-3.04531709
25437,Mo2C_101_5_Re_1_O_0_10_25437.graphml,-2.35845288
25438,Mo2C_101_4_V_1_O_0_7_25438.graphml,-4.77360143
25439,Mo2C_100_5_Re_2_O_0_6_25439.graphml,-4.5189868
25440,Mo2C_110_0_Ta_0_O_0_9_25440.graphml,-4.00391173
25441,Mo2C_001_0_Os_1_O_0_1_25441.graphml,-3.21478387
25442,Mo2C_100_0_Mn_0_O_0_3_25442.graphml,-3.31601023
25443,Mo2C_100_0_Pt_0_O_0_21_25443.graphml,-2.68644052
25444,Mo2C_100_0_Nb_3_O_0_1_25444.graphml,-3.64900801
25446,Mo2C_100_5_Cu_3_O_0_23_25446.graphml,-4.9216452
25447,Mo2C_101_9_Fe_1_O_0_2_25447.graphml,-2.87089848
25448,Mo2C_001_2_Cu_0_O_0_5_25448.graphml,-4.35565938
25450,Mo2C_001_5_W_0_O_0_0_25450.graphml,-4.39759335
25451,Mo2C_100_5_V_1_O_0_9_25451.graphml,-5.44063065
25452,Mo2C_100_4_Co_0_O_0_4_25452.graphml,-3.86729734
25455,Mo2C_001_5_Mn_0_O_0_1_25455.graphml,-3.77487071
25456,Mo2C_101_7_V_0_O_0_7_25456.graphml,-3.86780549
25457,Mo2C_101_5_Fe_0_O_0_8_25457.graphml,-1.48954778
25458,Mo2C_100_2_Ta_1_O_0_5_25458.graphml,-4.95782911
25459,Mo2C_110_1_V_0_O_0_9_25459.graphml,-4.37353758
25460,Mo2C_110_1_Ti_1_O_0_5_25460.graphml,-4.96400942
25461,Mo2C_010_1_Ti_1_O_0_9_25461.graphml,-3.36256766
25462,Mo2C_001_0_Co_0_O_0_0_25462.graphml,-3.50898398
25463,Mo2C_011_1_Re_0_O_0_0_25463.graphml,-4.37551088
25464,Mo2C_101_9_Ti_0_O_0_4_25464.graphml,-3.43829586
25465,Mo2C_010_1_Ag_0_O_0_9_25465.graphml,-3.25453821
25466,Mo2C_100_2_Au_3_O_0_12_25466.graphml,-3.64143011
25467,Mo2C_100_3_Ru_2_O_0_3_25467.graphml,-3.19985429
25468,Mo2C_100_3_Pt_1_O_0_4_25468.graphml,-3.2512646000000003
25469,Mo2C_010_1_Co_1_O_0_0_25469.graphml,-3.94208929
25471,Mo2C_110_2_Zn_1_O_0_7_25471.graphml,-4.22729281
25472,Mo2C_010_0_Os_1_O_0_4_25472.graphml,-3.73836653
25474,Mo2C_101_9_Fe_0_O_0_1_25474.graphml,-3.49660313
25475,Mo2C_001_1_W_1_O_0_4_25475.graphml,-5.00986416
25476,Mo2C_110_2_Zn_1_O_0_6_25476.graphml,-2.99248803
25477,Mo2C_111_7_Cd_0_O_0_5_25477.graphml,-4.24681608
25478,Mo2C_100_2_Ir_1_O_0_19_25478.graphml,-4.53127695
25479,Mo2C_100_2_Ti_3_O_0_16_25479.graphml,-4.41496882
25480,Mo2C_100_3_V_2_O_0_23_25480.graphml,-2.90962992
25482,Mo2C_100_2_Tc_0_O_0_19_25482.graphml,-4.22459349
25483,Mo2C_100_2_Cd_1_O_0_15_25483.graphml,-4.04723556
25484,Mo2C_100_3_Nb_2_O_0_12_25484.graphml,-3.88654623
25485,Mo2C_011_4_Au_0_O_0_0_25485.graphml,-4.04689227
25489,Mo2C_100_0_Fe_1_O_0_8_25489.graphml,-4.36086019
25491,Mo2C_001_1_Ag_1_O_0_0_25491.graphml,-3.92217607
25494,Mo2C_100_3_Ru_1_O_0_4_25494.graphml,-3.44870602
25495,Mo2C_010_0_Pt_1_O_0_0_25495.graphml,-3.78940996
25496,Mo2C_100_5_Cu_1_O_0_2_25496.graphml,-3.70719712
25497,Mo2C_111_3_Zn_0_O_0_2_25497.graphml,-3.20949226
25498,Mo2C_100_1_Cd_0_O_0_2_25498.graphml,-3.11276465
25499,Mo2C_011_7_W_0_O_0_0_25499.graphml,-4.62107603
25500,Mo2C_100_5_Ru_2_O_0_0_25500.graphml,-3.32333735
25502,Mo2C_101_4_Au_0_O_0_1_25502.graphml,-3.5797242
25503,Mo2C_100_2_Nb_2_O_0_2_25503.graphml,-4.92411012
